projectId,status,updateTime,rate,guaranteeRate,prepareRate,referenceLevel
10000010000004224,9,2015-04-17 18:06:45,29.0,95.0,94.0,0
10000010000004225,10,2015-04-17 18:06:45,33.0,18.0,51.0,1
10000010000004226,9,2015-04-12 18:06:45,50.0,71.0,100.0,2
10000010000004227,9,2015-06-06 18:06:45,42.0,80.0,68.0,1
10000010000004228,9,2015-04-17 18:06:45,19.0,11.0,56.0,0
10000010000004229,10,2015-05-10 18:06:45,10.0,88.0,61.0,1
10000010000004230,9,2015-06-03 18:06:45,96.0,31.0,36.0,2
10000010000004231,9,2015-05-20 18:06:45,41.0,59.0,82.0,1
10000010000004232,10,2015-05-25 18:06:45,3.0,49.0,6.0,0
10000010000004233,10,2015-04-28 18:06:45,43.0,28.0,31.0,2
10000010000004234,10,2015-03-30 18:06:45,29.0,30.0,64.0,2
10000010000004235,10,2015-04-13 18:06:45,67.0,78.0,48.0,1
10000010000004236,9,2015-05-07 18:06:45,4.0,33.0,34.0,0
10000010000004237,10,2015-04-07 18:06:45,78.0,92.0,13.0,1
10000010000004238,9,2015-05-14 18:06:45,22.0,39.0,11.0,0
10000010000004239,10,2015-04-16 18:06:45,58.0,42.0,38.0,2
10000010000004240,9,2015-04-25 18:06:45,88.0,11.0,47.0,2
10000010000004241,10,2015-05-02 18:06:45,57.0,11.0,23.0,2
10000010000004242,10,2015-03-19 18:06:45,71.0,78.0,64.0,0
10000010000004243,10,2015-03-14 18:06:45,1.0,3.0,86.0,1
10000010000004244,10,2015-05-27 18:06:45,35.0,47.0,88.0,2
10000010000004245,10,2015-03-24 18:06:45,33.0,79.0,4.0,0
10000010000004246,9,2015-05-30 18:06:45,63.0,21.0,12.0,0
10000010000004247,9,2015-05-27 18:06:45,50.0,39.0,92.0,2
10000010000004248,9,2015-04-09 18:06:45,43.0,22.0,30.0,0
10000010000004249,10,2015-04-08 18:06:45,39.0,2.0,34.0,2
10000010000004250,10,2015-06-04 18:06:45,14.0,3.0,65.0,0
10000010000004251,9,2015-04-07 18:06:45,76.0,64.0,99.0,0
10000010000004252,9,2015-04-29 18:06:45,2.0,15.0,10.0,1
10000010000004253,9,2015-04-22 18:06:45,42.0,69.0,10.0,0
10000010000004254,9,2015-05-08 18:06:45,8.0,31.0,60.0,1
10000010000004255,10,2015-06-07 18:06:45,77.0,44.0,94.0,1
10000010000004256,10,2015-04-05 18:06:45,53.0,17.0,67.0,1
10000010000004257,10,2015-05-10 18:06:45,77.0,57.0,21.0,0
10000010000004258,9,2015-05-22 18:06:45,82.0,66.0,74.0,0
10000010000004259,9,2015-05-15 18:06:45,75.0,53.0,96.0,0
10000010000004260,9,2015-03-17 18:06:45,57.0,7.0,51.0,2
10000010000004261,10,2015-05-09 18:06:45,16.0,14.0,0.0,0
10000010000004262,10,2015-03-13 18:06:45,17.0,69.0,89.0,0
10000010000004263,10,2015-04-07 18:06:45,25.0,94.0,96.0,2
10000010000004264,9,2015-06-02 18:06:45,1.0,68.0,86.0,0
10000010000004265,9,2015-05-16 18:06:45,41.0,87.0,7.0,1
10000010000004266,10,2015-03-15 18:06:45,36.0,27.0,19.0,1
10000010000004267,9,2015-05-17 18:06:45,74.0,89.0,24.0,0
10000010000004268,10,2015-04-15 18:06:45,34.0,0.0,52.0,1
10000010000004269,10,2015-05-11 18:06:45,68.0,55.0,45.0,0
10000010000004270,9,2015-04-22 18:06:45,54.0,69.0,80.0,1
10000010000004271,10,2015-04-02 18:06:45,26.0,57.0,33.0,1
10000010000004272,9,2015-03-27 18:06:45,77.0,39.0,37.0,0
10000010000004273,9,2015-04-06 18:06:45,8.0,86.0,86.0,0
10000010000004274,9,2015-03-20 18:06:45,61.0,3.0,19.0,0
10000010000004275,10,2015-04-25 18:06:45,59.0,14.0,72.0,1
10000010000004276,10,2015-04-09 18:06:45,71.0,68.0,14.0,1
10000010000004277,10,2015-04-19 18:06:45,18.0,100.0,25.0,2
10000010000004278,10,2015-04-19 18:06:45,41.0,96.0,93.0,1
10000010000004279,9,2015-05-11 18:06:45,15.0,7.0,58.0,1
10000010000004280,10,2015-04-20 18:06:45,86.0,70.0,31.0,0
10000010000004281,9,2015-04-10 18:06:45,53.0,65.0,15.0,2
10000010000004282,10,2015-04-04 18:06:45,29.0,82.0,64.0,1
10000010000004283,10,2015-04-10 18:06:45,25.0,55.0,39.0,0
10000010000004284,9,2015-05-20 18:06:45,13.0,48.0,5.0,1
10000010000004285,10,2015-04-03 18:06:45,19.0,37.0,4.0,2
10000010000004286,10,2015-05-16 18:06:45,39.0,55.0,81.0,0
10000010000004287,10,2015-03-13 18:06:45,61.0,79.0,79.0,2
10000010000004288,9,2015-05-11 18:06:45,11.0,54.0,11.0,1
10000010000004289,9,2015-06-04 18:06:45,93.0,97.0,58.0,1
10000010000004290,10,2015-04-12 18:06:45,22.0,42.0,74.0,1
10000010000004291,9,2015-06-07 18:06:45,0.0,86.0,38.0,0
10000010000004292,9,2015-04-08 18:06:45,13.0,78.0,92.0,0
10000010000004293,10,2015-05-18 18:06:45,35.0,84.0,53.0,2
10000010000004294,9,2015-04-13 18:06:45,92.0,6.0,68.0,1
10000010000004295,10,2015-04-02 18:06:45,25.0,44.0,49.0,1
10000010000004296,9,2015-05-29 18:06:45,51.0,48.0,14.0,0
10000010000004297,9,2015-05-29 18:06:45,55.0,84.0,98.0,0
10000010000004298,10,2015-05-10 18:06:45,24.0,82.0,52.0,2
10000010000004299,9,2015-05-18 18:06:45,63.0,39.0,98.0,0
10000010000004300,10,2015-03-21 18:06:45,51.0,66.0,73.0,1
10000010000004301,9,2015-04-23 18:06:45,20.0,12.0,13.0,2
10000010000004302,9,2015-03-29 18:06:45,21.0,4.0,83.0,1
10000010000004303,10,2015-04-14 18:06:45,45.0,33.0,41.0,2
10000010000004304,10,2015-06-03 18:06:45,7.0,47.0,28.0,1
10000010000004305,10,2015-05-09 18:06:45,90.0,62.0,11.0,1
10000010000004306,10,2015-04-01 18:06:45,73.0,64.0,25.0,2
10000010000004307,9,2015-04-03 18:06:45,64.0,2.0,79.0,1
10000010000004308,10,2015-05-07 18:06:45,56.0,61.0,91.0,0
10000010000004309,9,2015-03-15 18:06:45,9.0,6.0,95.0,0
10000010000004310,9,2015-03-20 18:06:45,86.0,99.0,92.0,0
10000010000004311,10,2015-05-09 18:06:45,84.0,70.0,68.0,0
10000010000004312,9,2015-05-25 18:06:45,35.0,99.0,85.0,0
10000010000004313,9,2015-05-29 18:06:45,10.0,8.0,74.0,1
10000010000004314,9,2015-05-16 18:06:45,66.0,66.0,55.0,2
10000010000004315,9,2015-03-21 18:06:45,8.0,17.0,99.0,2
10000010000004316,10,2015-04-11 18:06:45,77.0,58.0,12.0,0
10000010000004317,10,2015-04-28 18:06:45,93.0,59.0,4.0,0
10000010000004318,10,2015-05-08 18:06:45,80.0,16.0,66.0,0
10000010000004319,10,2015-04-26 18:06:45,85.0,69.0,30.0,0
10000010000004320,9,2015-05-15 18:06:45,99.0,26.0,57.0,0
10000010000004321,10,2015-04-24 18:06:45,20.0,52.0,6.0,0
10000010000004322,9,2015-03-18 18:06:45,20.0,66.0,68.0,2
10000010000004323,10,2015-04-28 18:06:45,10.0,34.0,88.0,1
10000010000004324,10,2015-04-23 18:06:45,80.0,73.0,81.0,2
10000010000004325,10,2015-06-08 18:06:45,46.0,57.0,33.0,1
10000010000004326,10,2015-04-09 18:06:45,25.0,98.0,99.0,2
10000010000004327,9,2015-03-24 18:06:45,70.0,46.0,7.0,1
10000010000004328,9,2015-04-22 18:06:45,0.0,3.0,44.0,0
10000010000004329,9,2015-03-30 18:06:45,44.0,17.0,6.0,2
10000010000004330,10,2015-06-06 18:06:45,100.0,94.0,63.0,0
10000010000004331,9,2015-03-28 18:06:45,57.0,54.0,77.0,0
10000010000004332,10,2015-05-10 18:06:45,81.0,76.0,17.0,2
10000010000004333,9,2015-04-17 18:06:45,93.0,98.0,35.0,2
10000010000004334,9,2015-05-26 18:06:45,35.0,53.0,58.0,2
10000010000004335,10,2015-04-30 18:06:45,21.0,72.0,51.0,1
10000010000004336,9,2015-03-30 18:06:45,66.0,48.0,98.0,1
10000010000004337,9,2015-04-20 18:06:45,88.0,69.0,8.0,0
10000010000004338,9,2015-04-01 18:06:45,40.0,48.0,77.0,1
10000010000004339,9,2015-05-26 18:06:45,42.0,1.0,83.0,0
10000010000004340,10,2015-05-29 18:06:45,91.0,94.0,22.0,1
10000010000004341,10,2015-03-29 18:06:45,0.0,54.0,85.0,2
10000010000004342,9,2015-04-26 18:06:45,62.0,36.0,92.0,0
10000010000004343,10,2015-04-27 18:06:45,33.0,19.0,64.0,1
10000010000004344,10,2015-05-06 18:06:45,52.0,42.0,81.0,2
10000010000004345,9,2015-04-11 18:06:45,77.0,86.0,56.0,2
10000010000004346,10,2015-05-14 18:06:45,20.0,89.0,4.0,1
10000010000004347,9,2015-04-20 18:06:45,17.0,9.0,22.0,2
10000010000004348,9,2015-05-13 18:06:45,33.0,45.0,17.0,2
10000010000004349,9,2015-03-22 18:06:45,41.0,18.0,25.0,2
10000010000004350,10,2015-05-12 18:06:45,2.0,40.0,3.0,2
10000010000004351,10,2015-05-13 18:06:45,25.0,31.0,51.0,0
10000010000004352,10,2015-03-12 18:06:45,40.0,58.0,64.0,0
10000010000004353,9,2015-03-28 18:06:45,66.0,28.0,95.0,1
10000010000004354,9,2015-06-01 18:06:45,20.0,47.0,94.0,0
10000010000004355,9,2015-04-03 18:06:45,20.0,2.0,79.0,0
10000010000004356,9,2015-05-04 18:06:45,67.0,66.0,17.0,0
10000010000004357,9,2015-05-07 18:06:45,17.0,75.0,39.0,2
10000010000004358,10,2015-03-29 18:06:45,92.0,85.0,22.0,1
10000010000004359,9,2015-04-16 18:06:45,4.0,83.0,11.0,0
10000010000004360,9,2015-03-29 18:06:45,37.0,95.0,50.0,1
10000010000004361,9,2015-05-13 18:06:45,42.0,82.0,7.0,1
10000010000004362,10,2015-05-07 18:06:45,18.0,61.0,52.0,0
10000010000004363,10,2015-04-17 18:06:45,23.0,77.0,17.0,0
10000010000004364,10,2015-05-07 18:06:45,32.0,98.0,49.0,0
10000010000004365,10,2015-04-18 18:06:45,58.0,22.0,32.0,1
10000010000004366,9,2015-05-31 18:06:45,1.0,19.0,44.0,1
10000010000004367,10,2015-04-13 18:06:45,83.0,79.0,61.0,2
10000010000004368,9,2015-05-19 18:06:45,21.0,87.0,29.0,1
10000010000004369,9,2015-03-22 18:06:45,71.0,44.0,92.0,2
10000010000004370,9,2015-04-23 18:06:45,31.0,27.0,79.0,1
10000010000004371,9,2015-06-06 18:06:45,18.0,72.0,22.0,2
10000010000004372,9,2015-03-13 18:06:45,90.0,22.0,87.0,1
10000010000004373,10,2015-05-12 18:06:45,67.0,82.0,4.0,2
10000010000004374,10,2015-04-15 18:06:45,45.0,73.0,30.0,1
10000010000004375,10,2015-04-28 18:06:45,50.0,10.0,50.0,1
10000010000004376,10,2015-04-22 18:06:45,37.0,83.0,37.0,2
10000010000004377,9,2015-05-20 18:06:45,40.0,30.0,49.0,2
10000010000004378,10,2015-05-16 18:06:45,9.0,66.0,24.0,0
10000010000004379,10,2015-03-19 18:06:45,81.0,61.0,40.0,0
10000010000004380,10,2015-05-15 18:06:45,86.0,20.0,91.0,0
10000010000004381,10,2015-05-03 18:06:45,48.0,15.0,4.0,0
10000010000004382,10,2015-04-14 18:06:45,56.0,78.0,63.0,1
10000010000004383,10,2015-04-27 18:06:45,99.0,43.0,19.0,2
10000010000004384,9,2015-03-13 18:06:45,80.0,82.0,63.0,2
10000010000004385,10,2015-04-16 18:06:45,91.0,63.0,47.0,0
10000010000004386,9,2015-04-24 18:06:45,34.0,89.0,81.0,1
10000010000004387,10,2015-03-14 18:06:45,53.0,80.0,80.0,2
10000010000004388,10,2015-03-25 18:06:45,36.0,24.0,90.0,1
10000010000004389,10,2015-04-18 18:06:45,88.0,17.0,87.0,1
10000010000004390,9,2015-03-25 18:06:45,6.0,83.0,92.0,1
10000010000004391,10,2015-05-25 18:06:45,32.0,77.0,94.0,2
10000010000004392,9,2015-05-07 18:06:45,73.0,17.0,49.0,2
10000010000004393,9,2015-03-23 18:06:45,86.0,82.0,79.0,1
10000010000004394,9,2015-05-24 18:06:45,96.0,100.0,27.0,2
10000010000004395,9,2015-03-28 18:06:45,16.0,95.0,3.0,0
10000010000004396,9,2015-04-05 18:06:45,8.0,97.0,73.0,0
10000010000004397,9,2015-05-17 18:06:45,41.0,78.0,63.0,2
10000010000004398,10,2015-04-17 18:06:45,74.0,72.0,21.0,1
10000010000004399,9,2015-04-10 18:06:45,60.0,3.0,5.0,1
10000010000004400,9,2015-05-29 18:06:45,78.0,25.0,92.0,0
10000010000004401,10,2015-04-15 18:06:45,79.0,82.0,38.0,1
10000010000004402,9,2015-03-29 18:06:45,36.0,76.0,2.0,0
10000010000004403,9,2015-03-28 18:06:45,97.0,39.0,12.0,0
10000010000004404,10,2015-03-28 18:06:45,81.0,48.0,75.0,1
10000010000004405,10,2015-04-11 18:06:45,22.0,70.0,95.0,1
10000010000004406,9,2015-04-01 18:06:45,62.0,80.0,84.0,2
10000010000004407,9,2015-04-25 18:06:45,17.0,42.0,80.0,1
10000010000004408,9,2015-05-19 18:06:45,56.0,100.0,37.0,1
10000010000004409,10,2015-03-15 18:06:45,24.0,80.0,77.0,2
10000010000004410,9,2015-04-19 18:06:45,90.0,15.0,4.0,1
10000010000004411,10,2015-04-09 18:06:45,99.0,93.0,86.0,0
10000010000004412,9,2015-05-22 18:06:45,0.0,64.0,47.0,2
10000010000004413,10,2015-05-29 18:06:45,35.0,56.0,31.0,0
10000010000004414,9,2015-03-31 18:06:45,43.0,83.0,6.0,0
10000010000004415,9,2015-03-27 18:06:45,76.0,64.0,94.0,2
10000010000004416,10,2015-04-14 18:06:45,91.0,16.0,95.0,2
10000010000004417,9,2015-03-27 18:06:45,79.0,34.0,1.0,1
10000010000004418,10,2015-05-01 18:06:45,13.0,42.0,1.0,1
10000010000004419,10,2015-06-09 18:06:45,9.0,47.0,51.0,0
10000010000004420,10,2015-03-16 18:06:45,38.0,46.0,73.0,0
10000010000004421,10,2015-05-15 18:06:45,56.0,44.0,82.0,2
10000010000004422,9,2015-03-13 18:06:45,79.0,35.0,16.0,1
10000010000004423,10,2015-03-15 18:06:45,41.0,36.0,66.0,1
10000010000004424,9,2015-03-27 18:06:45,43.0,62.0,53.0,0
10000010000004425,9,2015-04-07 18:06:45,60.0,41.0,79.0,0
10000010000004426,10,2015-03-14 18:06:45,58.0,82.0,12.0,1
10000010000004427,10,2015-04-05 18:06:45,87.0,28.0,99.0,0
10000010000004428,10,2015-04-08 18:06:45,59.0,96.0,41.0,1
10000010000004429,10,2015-03-14 18:06:45,55.0,15.0,95.0,1
10000010000004430,10,2015-04-08 18:06:45,41.0,19.0,76.0,0
10000010000004431,9,2015-03-12 18:06:45,11.0,49.0,97.0,1
10000010000004432,9,2015-06-07 18:06:45,83.0,19.0,74.0,1
10000010000004433,9,2015-05-04 18:06:45,57.0,39.0,44.0,2
10000010000004434,10,2015-05-13 18:06:45,4.0,36.0,26.0,0
10000010000004435,9,2015-05-31 18:06:45,53.0,55.0,45.0,1
10000010000004436,10,2015-04-01 18:06:45,69.0,50.0,82.0,1
10000010000004437,9,2015-06-05 18:06:45,94.0,57.0,37.0,1
10000010000004438,10,2015-06-09 18:06:45,7.0,20.0,21.0,2
10000010000004439,10,2015-05-23 18:06:45,45.0,30.0,70.0,0
10000010000004440,10,2015-03-12 18:06:45,23.0,53.0,19.0,2
10000010000004441,9,2015-04-20 18:06:45,0.0,77.0,0.0,0
10000010000004442,9,2015-06-04 18:06:45,70.0,96.0,13.0,0
10000010000004443,9,2015-04-20 18:06:45,6.0,42.0,62.0,2
10000010000004444,10,2015-05-29 18:06:45,42.0,89.0,25.0,2
10000010000004445,10,2015-04-22 18:06:45,64.0,0.0,91.0,2
10000010000004446,9,2015-05-29 18:06:45,67.0,25.0,24.0,2
10000010000004447,10,2015-03-23 18:06:45,6.0,15.0,43.0,0
10000010000004448,10,2015-03-17 18:06:45,16.0,54.0,40.0,2
10000010000004449,10,2015-03-15 18:06:45,85.0,94.0,82.0,2
10000010000004450,9,2015-05-28 18:06:45,84.0,20.0,14.0,1
10000010000004451,9,2015-04-19 18:06:45,82.0,24.0,27.0,1
10000010000004452,9,2015-04-18 18:06:45,72.0,60.0,2.0,1
10000010000004453,9,2015-04-16 18:06:45,59.0,11.0,45.0,0
10000010000004454,9,2015-05-11 18:06:45,51.0,65.0,12.0,0
10000010000004455,10,2015-05-13 18:06:45,23.0,20.0,60.0,1
10000010000004456,10,2015-04-24 18:06:45,65.0,88.0,61.0,1
10000010000004457,10,2015-06-08 18:06:45,47.0,76.0,26.0,2
10000010000004458,9,2015-04-28 18:06:45,34.0,60.0,23.0,2
10000010000004459,10,2015-05-21 18:06:45,84.0,90.0,54.0,1
10000010000004460,10,2015-04-08 18:06:45,95.0,37.0,78.0,0
10000010000004461,9,2015-04-22 18:06:45,61.0,92.0,91.0,2
10000010000004462,9,2015-04-06 18:06:45,80.0,97.0,6.0,1
10000010000004463,10,2015-03-28 18:06:45,36.0,30.0,6.0,0
10000010000004464,9,2015-05-07 18:06:45,74.0,47.0,9.0,1
10000010000004465,10,2015-05-25 18:06:45,26.0,98.0,82.0,2
10000010000004466,10,2015-04-18 18:06:45,84.0,76.0,37.0,2
10000010000004467,10,2015-03-30 18:06:45,26.0,23.0,59.0,0
10000010000004468,10,2015-04-16 18:06:45,76.0,2.0,60.0,0
10000010000004469,9,2015-05-04 18:06:45,8.0,70.0,75.0,2
10000010000004470,10,2015-05-20 18:06:45,97.0,74.0,56.0,1
10000010000004471,9,2015-04-28 18:06:45,34.0,19.0,71.0,0
10000010000004472,10,2015-04-26 18:06:45,86.0,68.0,63.0,1
10000010000004473,9,2015-06-09 18:06:45,17.0,30.0,57.0,2
10000010000004474,10,2015-03-26 18:06:45,37.0,75.0,93.0,1
10000010000004475,9,2015-06-08 18:06:45,60.0,37.0,55.0,2
10000010000004476,9,2015-05-25 18:06:45,51.0,35.0,46.0,2
10000010000004477,10,2015-05-19 18:06:45,20.0,11.0,56.0,0
10000010000004478,9,2015-04-23 18:06:45,13.0,73.0,26.0,0
10000010000004479,9,2015-04-11 18:06:45,39.0,89.0,59.0,2
10000010000004480,10,2015-06-03 18:06:45,20.0,20.0,87.0,2
10000010000004481,9,2015-05-10 18:06:45,15.0,56.0,72.0,0
10000010000004482,9,2015-05-07 18:06:45,37.0,78.0,81.0,0
10000010000004483,9,2015-05-05 18:06:45,66.0,30.0,94.0,1
10000010000004484,10,2015-05-01 18:06:45,52.0,36.0,2.0,2
10000010000004485,10,2015-05-16 18:06:45,49.0,97.0,82.0,1
10000010000004486,9,2015-04-01 18:06:45,73.0,30.0,71.0,2
10000010000004487,9,2015-06-03 18:06:45,20.0,62.0,95.0,1
10000010000004488,9,2015-03-22 18:06:45,65.0,62.0,52.0,0
10000010000004489,9,2015-05-28 18:06:45,12.0,40.0,48.0,2
10000010000004490,9,2015-05-21 18:06:45,34.0,62.0,55.0,0
10000010000004491,9,2015-03-21 18:06:45,13.0,73.0,66.0,1
10000010000004492,10,2015-04-13 18:06:45,100.0,3.0,88.0,0
10000010000004493,9,2015-03-18 18:06:45,63.0,96.0,96.0,0
10000010000004494,10,2015-05-08 18:06:45,18.0,16.0,31.0,2
10000010000004495,9,2015-03-13 18:06:45,87.0,66.0,97.0,2
10000010000004496,10,2015-03-13 18:06:45,79.0,4.0,93.0,0
10000010000004497,10,2015-05-01 18:06:45,49.0,28.0,50.0,2
10000010000004498,9,2015-03-21 18:06:45,70.0,38.0,77.0,2
10000010000004499,9,2015-04-14 18:06:45,64.0,8.0,70.0,1
10000010000004500,9,2015-04-24 18:06:45,8.0,50.0,69.0,0
10000010000004501,10,2015-03-24 18:06:45,62.0,81.0,25.0,2
10000010000004502,10,2015-05-05 18:06:45,58.0,64.0,97.0,1
10000010000004503,9,2015-04-17 18:06:45,68.0,57.0,27.0,2
10000010000004504,9,2015-04-15 18:06:45,55.0,4.0,74.0,2
10000010000004505,9,2015-04-01 18:06:45,71.0,40.0,98.0,0
10000010000004506,10,2015-04-12 18:06:45,59.0,74.0,82.0,1
10000010000004507,9,2015-03-14 18:06:45,44.0,53.0,15.0,0
10000010000004508,9,2015-05-06 18:06:45,25.0,82.0,71.0,1
10000010000004509,9,2015-03-26 18:06:45,63.0,45.0,41.0,1
10000010000004510,9,2015-04-03 18:06:45,77.0,0.0,7.0,2
10000010000004511,9,2015-06-01 18:06:45,36.0,88.0,62.0,2
10000010000004512,9,2015-06-05 18:06:45,67.0,57.0,60.0,2
10000010000004513,10,2015-04-29 18:06:45,42.0,79.0,71.0,0
10000010000004514,10,2015-04-26 18:06:45,38.0,6.0,16.0,2
10000010000004515,10,2015-05-30 18:06:45,5.0,23.0,66.0,1
10000010000004516,10,2015-05-29 18:06:45,46.0,53.0,63.0,0
10000010000004517,9,2015-04-07 18:06:45,60.0,30.0,73.0,2
10000010000004518,10,2015-04-12 18:06:45,45.0,51.0,3.0,0
10000010000004519,9,2015-04-03 18:06:45,6.0,61.0,56.0,1
10000010000004520,10,2015-03-25 18:06:45,13.0,62.0,64.0,1
10000010000004521,10,2015-04-20 18:06:45,84.0,3.0,9.0,2
10000010000004522,10,2015-05-23 18:06:45,1.0,56.0,55.0,2
10000010000004523,10,2015-04-08 18:06:45,69.0,31.0,65.0,0
10000010000004524,9,2015-05-13 18:06:45,31.0,92.0,96.0,1
10000010000004525,9,2015-05-23 18:06:45,2.0,92.0,100.0,1
10000010000004526,10,2015-03-24 18:06:45,42.0,25.0,82.0,0
10000010000004527,9,2015-05-21 18:06:45,4.0,74.0,1.0,0
10000010000004528,9,2015-03-23 18:06:45,48.0,19.0,10.0,2
10000010000004529,10,2015-04-08 18:06:45,93.0,18.0,73.0,0
10000010000004530,10,2015-04-05 18:06:45,11.0,95.0,0.0,2
10000010000004531,9,2015-06-08 18:06:45,91.0,83.0,58.0,0
10000010000004532,10,2015-05-09 18:06:45,78.0,2.0,81.0,1
10000010000004533,10,2015-03-12 18:06:45,28.0,98.0,42.0,1
10000010000004534,10,2015-04-09 18:06:45,69.0,11.0,37.0,2
10000010000004535,9,2015-05-08 18:06:45,75.0,37.0,50.0,2
10000010000004536,9,2015-06-09 18:06:45,92.0,98.0,41.0,2
10000010000004537,9,2015-03-15 18:06:45,55.0,6.0,76.0,0
10000010000004538,10,2015-04-08 18:06:45,1.0,86.0,2.0,2
10000010000004539,9,2015-04-18 18:06:45,4.0,35.0,52.0,2
10000010000004540,10,2015-06-09 18:06:45,75.0,22.0,73.0,2
10000010000004541,9,2015-03-15 18:06:45,41.0,25.0,43.0,1
10000010000004542,10,2015-04-09 18:06:45,33.0,92.0,60.0,0
10000010000004543,9,2015-05-13 18:06:45,21.0,51.0,12.0,1
10000010000004544,10,2015-05-05 18:06:45,15.0,9.0,74.0,1
10000010000004545,9,2015-03-24 18:06:45,49.0,21.0,72.0,0
10000010000004546,9,2015-05-01 18:06:45,27.0,100.0,11.0,0
10000010000004547,9,2015-04-28 18:06:45,9.0,87.0,30.0,1
10000010000004548,10,2015-04-30 18:06:45,7.0,19.0,6.0,0
10000010000004549,10,2015-04-20 18:06:45,69.0,58.0,81.0,1
10000010000004550,10,2015-03-29 18:06:45,65.0,64.0,91.0,2
10000010000004551,9,2015-03-12 18:06:45,65.0,66.0,76.0,1
10000010000004552,10,2015-03-30 18:06:45,96.0,34.0,62.0,1
10000010000004553,10,2015-04-29 18:06:45,3.0,2.0,98.0,2
10000010000004554,9,2015-04-28 18:06:45,52.0,59.0,49.0,2
10000010000004555,10,2015-04-20 18:06:45,35.0,50.0,51.0,0
10000010000004556,9,2015-05-22 18:06:45,94.0,37.0,71.0,0
10000010000004557,10,2015-03-17 18:06:45,13.0,88.0,10.0,0
10000010000004558,9,2015-04-17 18:06:45,51.0,39.0,83.0,0
10000010000004559,9,2015-05-26 18:06:45,84.0,3.0,90.0,1
10000010000004560,10,2015-04-26 18:06:45,100.0,46.0,64.0,0
10000010000004561,9,2015-04-03 18:06:45,84.0,42.0,67.0,1
10000010000004562,9,2015-05-20 18:06:45,34.0,17.0,24.0,0
10000010000004563,10,2015-05-10 18:06:45,78.0,77.0,34.0,1
10000010000004564,9,2015-05-14 18:06:45,32.0,88.0,86.0,2
10000010000004565,9,2015-05-18 18:06:45,25.0,64.0,92.0,0
10000010000004566,9,2015-03-25 18:06:45,24.0,43.0,99.0,2
10000010000004567,9,2015-05-09 18:06:45,64.0,74.0,84.0,2
10000010000004568,9,2015-04-08 18:06:45,14.0,54.0,11.0,0
10000010000004569,10,2015-03-17 18:06:45,18.0,2.0,11.0,2
10000010000004570,9,2015-03-25 18:06:45,44.0,55.0,15.0,1
10000010000004571,10,2015-04-06 18:06:45,69.0,9.0,2.0,1
10000010000004572,9,2015-05-02 18:06:45,97.0,76.0,33.0,0
10000010000004573,10,2015-04-14 18:06:45,77.0,3.0,14.0,1
10000010000004574,9,2015-03-31 18:06:45,30.0,20.0,47.0,2
10000010000004575,10,2015-06-07 18:06:45,43.0,71.0,64.0,1
10000010000004576,9,2015-04-17 18:06:45,53.0,94.0,96.0,1
10000010000004577,9,2015-04-07 18:06:45,53.0,94.0,91.0,2
10000010000004578,9,2015-03-21 18:06:45,57.0,41.0,95.0,2
10000010000004579,10,2015-05-06 18:06:45,21.0,25.0,11.0,0
10000010000004580,9,2015-05-14 18:06:45,66.0,35.0,60.0,1
10000010000004581,10,2015-06-08 18:06:45,3.0,58.0,30.0,2
10000010000004582,9,2015-03-30 18:06:45,14.0,81.0,91.0,1
10000010000004583,9,2015-03-13 18:06:45,67.0,5.0,53.0,0
10000010000004584,9,2015-03-25 18:06:45,56.0,84.0,33.0,0
10000010000004585,10,2015-04-06 18:06:45,58.0,70.0,48.0,2
10000010000004586,10,2015-05-09 18:06:45,31.0,0.0,15.0,0
10000010000004587,10,2015-04-11 18:06:45,34.0,9.0,6.0,2
10000010000004588,9,2015-03-21 18:06:45,58.0,93.0,63.0,0
10000010000004589,10,2015-04-13 18:06:45,74.0,92.0,98.0,1
10000010000004590,10,2015-03-14 18:06:45,54.0,25.0,17.0,1
10000010000004591,9,2015-03-18 18:06:45,41.0,49.0,68.0,1
10000010000004592,10,2015-05-11 18:06:45,19.0,81.0,1.0,1
10000010000004593,9,2015-03-17 18:06:45,96.0,35.0,4.0,2
10000010000004594,9,2015-03-31 18:06:45,28.0,11.0,84.0,2
10000010000004595,10,2015-05-04 18:06:45,74.0,92.0,47.0,1
10000010000004596,10,2015-06-01 18:06:45,68.0,86.0,60.0,2
10000010000004597,9,2015-05-19 18:06:45,33.0,69.0,39.0,0
10000010000004598,10,2015-05-26 18:06:45,43.0,16.0,84.0,1
10000010000004599,9,2015-06-02 18:06:45,93.0,85.0,94.0,0
10000010000004600,10,2015-05-03 18:06:45,0.0,88.0,95.0,2
10000010000004601,10,2015-04-03 18:06:45,92.0,22.0,89.0,2
10000010000004602,10,2015-03-31 18:06:45,54.0,66.0,82.0,0
10000010000004603,10,2015-03-27 18:06:45,52.0,26.0,57.0,0
10000010000004604,10,2015-05-29 18:06:45,54.0,10.0,79.0,0
10000010000004605,10,2015-05-24 18:06:45,42.0,62.0,10.0,2
10000010000004606,10,2015-05-07 18:06:45,19.0,83.0,52.0,1
10000010000004607,9,2015-03-16 18:06:45,85.0,85.0,84.0,0
10000010000004608,10,2015-04-13 18:06:45,85.0,38.0,67.0,1
10000010000004609,9,2015-04-21 18:06:45,53.0,82.0,94.0,0
10000010000004610,9,2015-04-20 18:06:45,92.0,19.0,25.0,1
