totalLoanAmount,totalLoanNum,rate,financeAmount,due,totalReturnNum,toBeReturnAmoun,occupationYear,carBuyDate,age,carEstimatePrice,personalIncome
0.3107,1.7340,-0.1771,-0.2912,-0.3025,1.6603,-0.4213,0.7911,0.7761,0.0284,-0.4920,-0.4814
0.2503,1.7340,-0.1771,-0.5094,-0.3025,1.6603,0.3691,0.1600,0.2269,0.0754,-0.3651,-0.1813
-0.5901,-0.2605,-0.1771,-0.7277,-0.3025,-0.1516,-0.4213,-0.9162,-0.8732,-0.1007,-0.8222,0.7190
-0.4062,0.4043,-0.1771,-0.5822,-0.3025,0.2108,0.1057,-1.2131,0.7761,-0.1477,-0.7460,-0.3313
-0.5507,0.4043,-0.1771,-0.7277,-0.3025,0.2108,-0.2237,0.8095,-0.3224,0.1458,-0.7143,-0.5264
1.8521,-0.2605,-0.1771,2.6189,-0.3025,-0.1516,-0.4213,-0.2846,-0.3224,-0.1829,1.9842,1.4692
0.4341,-0.9254,1.5093,2.3279,1.4350,-1.2387,4.0000,0.5130,0.2269,0.0049,2.2382,4.0000
-0.2487,-0.5930,1.5093,-0.0002,1.4350,-0.8763,1.1596,-1.0820,-1.4224,-0.0890,-0.1746,-0.5564
0.1715,0.7367,-0.1771,-0.2184,-0.3025,0.9355,-0.4213,0.2539,0.7761,0.0989,-0.4920,-0.4814
-0.5507,-0.9254,-0.1771,-0.4003,-0.3025,-0.8763,-0.4213,-0.7113,-1.4224,-0.2064,-0.5238,-0.6314
-0.5441,-0.5930,1.5093,-0.5458,1.4350,-0.8763,0.1715,-0.8235,0.7761,-0.0890,-0.5809,-0.6644
0.3750,1.4016,-0.1771,-0.2548,-0.3025,1.6603,-0.4213,-1.0461,0.2269,-0.0890,-0.3651,-0.6314
-0.5507,-0.5930,1.5093,-0.5822,1.4350,-0.8763,0.2374,-0.1552,-1.4224,-0.0068,-0.6825,-0.3313
0.0402,0.4043,-0.1771,-0.0729,-0.3025,0.2108,-0.4213,2.3881,1.3254,0.0049,-0.3651,-0.4814
-0.4916,1.7340,-0.1771,-0.8004,-0.3025,1.2979,-0.1578,-0.1551,-0.8732,0.0519,-0.7143,-0.5564
4.0000,1.0692,-0.1771,4.0000,-0.3025,1.2979,-0.4213,-0.0986,-0.3224,-0.1477,3.3811,0.7190
0.1452,0.0719,-0.1771,0.2908,-0.3025,-0.1516,-0.4213,0.7552,-0.8732,0.0284,0.7143,4.0000
-0.1962,0.0719,-0.1771,-0.3639,-0.3025,0.2108,-0.4213,-0.2650,1.8762,-0.0890,-0.5555,0.4189
-0.2521,-0.2605,-0.1771,-0.1602,-0.3025,-0.5139,0.5668,-1.2113,0.2269,-0.1360,0.2699,0.1188
-0.3668,-0.5930,-0.1771,-0.2184,-0.3025,-0.5139,-0.4213,4.0000,-0.3224,0.1106,-0.2381,-0.1813
-0.3800,1.0692,-1.8634,-0.6913,-0.7369,1.2979,-0.4213,0.9235,-1.4224,-0.0772,-0.6508,-0.7139
-0.2224,-0.9254,-0.1771,0.5091,-0.3025,-0.8763,-0.4213,-0.1162,-1.4224,-0.1242,1.0001,2.2193
-0.5244,-1.2578,-0.1771,0.2908,-0.3025,-1.2387,-0.4213,-0.8217,-1.4224,-0.0772,1.2858,0.4189
-0.5375,-0.9254,-0.1771,-0.3639,-0.3025,-0.8763,-0.4213,-1.0442,0.2269,-0.0772,-0.3016,0.2688
-0.1174,1.0692,-0.1771,-0.5094,-0.3025,0.9355,0.3691,-0.4491,-0.3224,-0.2181,-0.7460,-0.6314
-0.2487,1.4016,-0.1771,-0.6549,-0.3025,1.2979,0.1057,-0.0229,0.7761,0.0049,-0.8095,-0.3313
-0.5113,-0.2605,-1.8634,-0.6186,-0.7369,-0.5139,0.1662,-0.4308,-1.4224,-0.1360,-0.3968,-0.4814
4.0000,1.7340,-0.1771,2.3279,-0.3025,1.6603,4.0000,1.1288,-0.3224,0.0754,2.7461,1.4692
3.0601,1.0692,-0.1771,1.9641,-0.3025,0.9355,3.2015,0.0704,0.7761,0.0284,1.5397,2.2193
1.5370,0.4043,-0.1771,1.0184,-0.3025,0.5732,-0.4213,-0.0589,-1.4224,0.0167,1.4763,-0.0312
0.4866,1.4016,-0.1771,-0.1457,-0.3025,1.6603,-0.4213,-0.3558,0.7761,-0.0890,-0.1746,0.7190
0.5654,1.7340,-0.1771,-0.2184,-0.3025,2.0226,-0.4213,0.0704,0.2269,-0.0303,-0.5555,-0.4814
1.3532,0.0719,-1.8634,1.2366,-0.8817,0.2108,-0.4213,0.9613,-0.8732,0.0754,4.0000,2.2193
-0.5113,-0.5930,-0.1771,-0.5094,-0.3025,-0.5139,-0.4213,2.0753,-1.4224,-0.0185,-0.4285,-0.4814
0.0467,2.0664,-0.1771,-0.5458,-0.3025,2.0226,0.3033,1.1845,0.7761,-0.1007,-0.6825,-0.6314
-0.6163,-0.9254,-0.1771,-0.6186,-0.3025,-0.8763,-0.4213,0.1638,-0.8732,-0.0538,-0.5555,-0.4814
-0.5769,-0.5930,-0.1771,-0.6549,-0.3025,-0.5139,-0.4213,0.6095,0.7761,-0.1594,-0.6825,-0.3313
-0.5572,0.0719,-0.1771,-0.7277,-0.3025,-0.1516,-0.0919,-0.9308,0.7761,0.1576,-0.8222,-0.5114
-0.4391,0.7367,-0.1771,-0.7277,-0.3025,0.5732,-0.0261,-0.6338,-0.8732,-0.0538,-0.7460,-0.6914
2.4036,0.4043,-0.1771,1.9641,-0.3025,0.2108,4.0000,-0.4102,0.7761,0.0049,1.1588,1.4692
-0.0649,-0.9254,1.5093,0.9456,1.4350,-1.2387,3.0039,-0.6893,1.8762,0.2398,1.0001,0.7190
-0.2881,-0.2605,-0.1771,-0.1457,-0.3025,-0.5139,0.6326,-0.7448,-0.8732,-0.0890,0.0794,0.1188
-0.6058,-0.9254,-0.1771,-0.5531,-0.3025,-0.8763,-0.4213,0.3509,-0.3224,-0.1125,-0.6190,0.0000
-0.4979,0.0719,-0.1771,-0.6797,-0.3025,0.2108,-0.4213,-0.3363,-0.8732,-0.0890,-0.7968,-0.7334
-0.3275,-0.2605,-0.1771,-0.2184,-0.3025,-0.5139,0.3691,-0.7070,1.3254,-0.1007,-0.2381,-0.4513
-0.5375,-0.9254,1.5093,-0.3639,1.4350,-1.2387,0.6326,-1.1521,-0.3224,-0.1477,-0.4285,1.4692
3.8479,0.7367,-0.1771,2.6917,-0.3025,0.5732,4.0000,-0.1315,0.2269,-0.0303,1.6667,2.2193
-0.0911,-0.9254,1.5093,0.8729,1.4350,-1.2387,2.8722,1.4087,-0.3224,-0.0772,1.9842,-0.5114
0.4341,-0.9254,-1.8634,2.3279,-0.7369,-0.8763,-0.4213,-0.7815,-0.8732,0.0284,4.0000,4.0000
-0.4588,-0.9254,1.5093,-0.1457,1.4350,-1.2387,1.0278,-0.8186,-0.3224,-0.1947,0.2064,-0.3313
-0.6491,-1.2578,1.5093,-0.4003,1.4350,-1.2387,-0.4213,0.1466,-1.4224,-0.0655,-0.0793,-0.1813
-0.6951,-1.2578,1.5093,-0.6549,1.4350,-1.2387,-0.4213,2.4119,-0.8732,-0.0185,-0.6190,-0.1813
-0.1568,0.0719,-0.1771,-0.2912,-0.3025,-0.1516,0.7644,0.0729,-1.4224,0.1223,0.4604,1.4692
-0.3537,-0.9254,-0.1771,0.1453,-0.3025,-0.8763,-0.4213,1.2997,0.2269,-0.0655,0.0159,-0.6914
-0.5507,-1.2578,1.5093,0.1453,1.4350,-1.2387,-0.4213,-0.8174,-1.9717,0.0636,0.1429,-0.1813
1.2810,2.0664,-0.1771,-0.1457,-0.3025,2.0226,0.8302,-0.9095,0.7761,0.1341,0.4604,-0.6014
0.1715,0.7367,-0.1771,-0.2184,-0.3025,0.9355,-0.4213,-0.2412,-1.4224,-0.1947,0.0794,-0.6839
0.3028,1.0692,-0.1771,-0.2912,-0.3025,0.9355,0.7644,-0.5381,-1.4224,-0.1594,-0.2381,-0.5114
-0.6557,-1.2578,1.5093,-0.4367,1.4350,-1.2387,-0.4213,0.5192,-0.8732,-0.1712,-0.5238,-0.5864
-0.3865,0.0719,-0.1771,-0.5458,-0.3025,-0.1516,0.3033,-0.7430,1.8762,0.0049,-0.6190,-0.0312
-0.6294,-0.9254,1.5093,-0.5822,1.4350,-1.2387,0.1057,-1.0400,-0.8732,-0.1360,-0.2698,-0.5864
-0.6557,-0.9254,1.5093,-0.6913,1.4350,-1.2387,0.0398,-1.1131,1.8762,-0.0890,-0.8222,-0.1813
0.8280,0.4043,-0.1771,0.5091,-0.3025,0.5732,-0.4213,2.0795,-0.3224,0.0284,0.7143,0.7190
0.1190,0.0719,-0.1771,0.0726,-0.3025,-0.1516,0.8961,2.0429,0.2269,-0.0655,-0.0476,0.1188
0.0402,-0.2605,-0.1771,0.1453,-0.3025,-0.1516,-0.4213,-0.8711,-1.4224,-0.1360,0.6508,-0.3313
1.1956,2.3989,-0.1771,-0.1457,-0.3025,2.3850,1.0278,-0.0918,1.3254,0.0284,-0.3651,1.1691
-0.1699,1.0692,-0.1771,-0.6549,-0.3025,1.2979,-0.4213,1.3564,1.8762,0.0636,-0.4285,1.4692
-0.0649,-0.2605,-1.8634,-0.1457,-0.7369,-0.1516,-0.4213,-1.0387,-1.4224,-0.1360,0.5239,-0.0312
-0.3275,-0.2605,-0.1771,-0.3639,-0.3025,-0.1516,-0.4213,-0.6667,-0.8732,-0.0185,-0.3016,0.7190
-0.3800,0.7367,-0.1771,-0.5822,-0.3025,0.5732,-0.0261,-0.1478,-0.8732,-0.1477,-0.6190,-0.7139
-0.3603,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0261,-0.2027,1.3254,-0.0655,-0.7778,-0.4814
-0.6413,-0.5930,-0.1771,-0.7495,-0.3025,-0.5139,-0.4213,-0.8515,0.7761,-0.1594,-0.7460,-0.6644
-0.6163,-0.9254,-1.8634,-0.5822,-0.7369,-1.2387,0.2315,0.0000,0.7761,0.0049,-0.3968,-0.4814
-0.6820,-1.2578,1.5093,-0.5822,1.4350,-1.2387,-0.4213,-0.1814,0.2269,-0.0068,-0.7143,-0.5114
-0.2881,-0.9254,1.5093,0.5091,1.4350,-1.2387,1.5548,-0.8863,1.8762,-0.0185,0.3969,1.4692
0.6704,0.4043,-0.1771,0.3636,-0.3025,0.2108,1.9500,-0.1076,1.3254,-0.0303,0.0159,0.7190
0.0796,0.7367,-0.1771,-0.2912,-0.3025,0.9355,-0.4213,-0.7942,-1.4224,-0.1360,0.0794,0.7190
-0.0123,1.0692,-0.1771,-0.4367,-0.3025,0.9355,0.5009,0.3942,1.8762,-0.0303,-0.5555,-0.5564
-0.6163,-1.2578,1.5093,-0.2184,1.4350,-1.2387,-0.4213,-1.2393,-1.4224,-0.1594,0.2064,-0.6164
-0.5979,-0.9254,1.5093,-0.5094,1.4350,-1.2387,0.2901,-0.4595,-0.8732,-0.0655,-0.2317,-0.5564
-0.1568,1.0692,-0.1771,-0.5822,-0.3025,0.9355,0.2374,-1.0906,-0.3224,-0.0890,-0.6190,-0.4814
3.3883,1.4016,-0.1771,1.6004,-0.3025,1.2979,4.0000,0.6747,-0.8732,-0.2181,2.7461,0.7190
-0.3537,-0.9254,1.5093,0.1453,1.4350,-1.2387,1.5548,-0.4204,-0.8732,0.1928,0.0159,-0.3313
-0.4981,-0.9254,1.5093,-0.2184,1.4350,-1.2387,0.7644,0.0796,-0.8732,-0.1594,-0.1746,-0.1813
-0.3498,1.4016,-0.1771,-0.7131,-0.3025,1.2979,0.0003,-0.7180,-1.4224,-0.1242,-0.6825,-0.4964
-0.0255,2.0664,-0.1771,-0.5822,-0.3025,2.0226,0.2374,0.6936,0.7761,-0.0303,-0.7460,-0.4814
0.1715,1.0692,-0.1771,-0.0729,-0.3025,0.2108,1.0278,-0.4376,0.2269,-0.1594,-0.1746,-0.0312
0.1190,0.4043,-0.1771,-0.1457,-0.3025,0.5732,-0.4213,1.1392,-1.4224,-0.0655,-0.3651,-0.4814
-0.6688,-1.2578,1.5093,-0.5094,1.4350,-1.2387,-0.4213,0.4715,-0.3224,0.1106,-0.3968,0.5689
-0.6688,-1.2578,1.5093,-0.5094,1.4350,-1.2387,-0.4213,-0.8651,-0.3224,0.0519,-0.2381,0.5389
0.6179,2.7313,-0.1771,-0.3639,-0.3025,2.7474,0.6326,-0.1606,0.2269,0.0049,-0.5873,0.0000
0.0008,1.4016,-0.1771,-0.5094,-0.3025,1.2979,0.3033,-0.6234,-1.4224,-0.1360,-0.4920,-0.6314
-0.1962,1.4016,-0.1771,-0.6186,-0.3025,1.2979,0.1715,-0.0673,1.8762,-0.0303,-0.6190,-0.5564
0.0796,0.0719,-0.1771,-0.0729,-0.3025,-0.1516,1.1596,0.9740,0.2269,-0.0185,-0.1111,-0.2563
-0.0911,0.0719,-0.1771,-0.2184,-0.3025,0.2108,-0.4213,-0.2315,0.7761,-0.2064,0.2064,-0.6314
0.0808,0.4043,-0.1771,-0.1602,-0.3025,0.2108,0.7312,0.5289,0.2269,-0.0303,-0.1111,-0.0312
-0.4325,-0.5930,-0.1771,-0.3639,-0.3025,-0.5139,-0.4213,-0.3619,-1.4224,-0.1477,-0.4920,-0.6014
0.3422,2.0664,-0.1771,-0.3639,-0.3025,2.0226,0.3691,-0.3979,-0.3224,-0.0303,-0.2381,-0.4814
0.0796,0.7367,-0.1771,-0.3639,-0.3025,0.5732,0.5009,-0.3973,0.7761,-0.0538,-0.1111,-0.0312
-0.3800,-0.2605,1.5093,-0.4367,1.4350,-0.5139,0.5009,-1.1589,0.7761,-0.1242,-0.5555,0.7190
-0.4115,0.0719,-0.1771,-0.5458,-0.3025,-0.1516,0.0530,0.4564,-1.4224,0.0049,-0.6190,-0.6614
-0.3931,0.0719,-0.1771,-0.5822,-0.3025,-0.1516,0.1057,0.2520,0.7761,0.0636,-0.6190,-0.3913
-0.6820,-1.2578,1.5093,-0.5822,1.4350,-1.2387,-0.4213,-0.6388,-0.3224,-0.0538,-0.3651,0.7190
-0.2749,-0.9254,1.5093,0.3636,1.4350,-1.2387,1.9500,0.2149,-0.3224,-0.0538,0.2381,0.4189
-0.4981,-0.9254,1.5093,-0.2184,1.4350,-1.2387,0.7644,-0.4711,-0.8732,-0.1712,-0.3651,0.8690
-0.3800,-1.2578,-1.8634,1.0911,-0.8817,-1.2387,-0.4213,0.8460,-1.4224,-0.1007,0.8413,-0.6464
-0.6557,-1.2578,-1.8634,-0.4367,-0.8817,-1.2387,-0.4213,-1.0290,1.3254,-0.0890,-0.5555,0.7190
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.5139,-0.4213,-0.2301,0.2269,-0.0185,-0.6190,-0.1813
-0.3143,0.4043,-0.1771,-0.5822,-0.3025,0.5732,-0.4213,-0.9545,-0.8732,-0.1712,-0.5873,-0.6614
-0.5769,0.0719,-0.1771,-0.7277,-0.3025,-0.1516,-0.1578,1.1796,1.3254,0.0402,-0.8095,-0.3463
0.6914,1.0692,-0.1771,0.0726,-0.3025,0.9355,1.1069,0.2892,-0.3224,-0.0185,-0.3651,-0.3313
-0.5375,-0.9254,1.5093,-0.3639,1.4350,-1.2387,0.6326,-0.8419,-1.4224,-0.1947,0.1429,0.7190
-0.4850,-1.2578,-1.8634,0.5091,-0.7369,-1.2387,-0.4213,-1.1766,0.7761,-0.0068,0.2191,-0.3313
-0.5507,-1.2578,1.5093,0.1453,1.4350,-1.2387,-0.4213,-0.6192,0.2269,-0.2064,0.3969,-0.3313
0.1977,0.7367,-0.1771,-0.0729,-0.3025,0.5732,0.6326,0.1972,0.7761,-0.0185,-0.4285,-0.3763
0.1977,0.4043,-0.1771,-0.3639,-0.3025,0.2108,0.6326,0.3082,1.3254,0.0989,0.0159,-0.0312
-0.5638,-0.9254,1.5093,-0.4367,1.4350,-1.2387,0.5009,-0.4704,-1.4224,0.0284,-0.3968,-0.6014
-0.6623,-1.2578,1.5093,-0.4731,1.4350,-1.2387,-0.4213,-1.0284,-1.4224,-0.0303,-0.4412,-0.3613
-0.6557,-0.9254,1.5093,-0.6549,1.4350,-1.2387,-0.0261,-0.4332,-0.3224,-0.0655,-0.7143,-0.6014
-0.7017,-1.2578,1.5093,-0.6913,1.4350,-1.2387,-0.4213,-0.7686,-1.9717,-0.2181,-0.5873,-0.4063
-0.5375,-0.2605,-1.8634,-0.6549,-0.7369,-0.1516,-0.4213,-0.0248,-1.4224,0.0049,-0.4920,-0.4814
0.3107,1.7340,-0.1771,-0.2912,-0.3025,1.6603,-0.4213,0.8100,0.7761,0.0284,-0.4920,-0.4814
-0.5507,-0.9254,-0.1771,-0.4003,-0.3025,-0.8763,-0.4213,-0.6930,-1.4224,-0.2064,-0.5238,-0.6314
-0.3865,0.0719,-0.1771,-0.4367,-0.3025,-0.1516,-0.0919,2.0905,2.4254,-0.0068,-0.7143,-0.6314
-0.5730,-0.9254,1.5093,-0.4367,1.4350,-1.2387,0.4087,-0.6375,0.7761,-0.1242,-0.4285,-0.3613
0.2503,1.7340,-0.1771,-0.5094,-0.3025,1.6603,0.3691,0.1789,0.2269,0.0754,-0.3651,-0.1813
-0.6820,-1.2578,1.5093,-0.5822,1.4350,-1.2387,-0.4213,0.5875,-0.3224,0.0284,-0.6508,4.0000
-0.4062,0.4043,-0.1771,-0.6549,-0.3025,0.2108,0.1057,-1.1942,0.7761,-0.1477,-0.7460,-0.3313
-0.6098,-0.2605,-0.1771,-0.7277,-0.3025,-0.5139,-0.1446,-0.7119,0.2269,-0.0068,-0.7778,-0.7064
-0.5809,0.0719,-0.1771,-0.7641,-0.3025,-0.1516,-0.1315,0.0000,-0.8732,0.0636,-0.6190,-0.6314
-0.3800,0.7367,-0.1771,-0.6549,-0.3025,0.9355,-0.4213,-0.9344,-0.3224,-0.1242,-0.7460,-0.3313
-0.5507,-0.9254,1.5093,-0.3639,1.4350,-1.2387,0.5009,-1.1753,0.7761,-0.0772,-0.4920,-0.0312
0.1452,0.0719,-0.1771,0.2908,-0.3025,-0.1516,-0.4213,0.7747,-0.8732,0.0284,0.7143,4.0000
-0.2521,-0.2605,-0.1771,-0.2388,-0.3025,-0.5139,0.5668,-1.1924,0.2269,-0.1242,0.2699,0.1188
-0.5113,-0.5930,-0.1771,-0.5094,-0.3025,-0.5139,-0.4213,2.0936,-1.4224,-0.0185,-0.4285,-0.4814
-0.2487,1.4016,-0.1771,-0.6549,-0.3025,1.2979,0.1057,-0.0028,0.7761,0.0049,-0.8095,-0.3313
0.4866,1.4016,-0.1771,-0.3639,-0.3025,1.6603,-0.4213,-0.3369,0.7761,-0.0890,-0.1746,0.7190
-0.1174,1.0692,-0.1771,-0.5094,-0.3025,0.9355,0.3691,-0.4289,-0.3224,-0.2181,-0.7460,-0.6314
-0.3800,-0.9254,-0.1771,0.0726,-0.3025,-0.8763,-0.4213,-0.5029,-0.8732,-0.1007,0.9048,3.7197
-0.4325,-0.2605,-0.1771,-0.5094,-0.3025,-0.5139,0.3691,2.0953,0.2269,-0.0303,-0.6508,-0.4814
-0.4391,-0.2605,-0.1771,-0.5094,-0.3025,-0.5139,0.3033,-0.7815,0.2269,-0.1594,-0.6825,-0.1813
-0.2749,1.0692,-0.1771,-0.6186,-0.3025,0.9355,0.1715,-0.2053,0.2269,0.0049,-0.6190,-0.1813
-0.4979,0.0719,-0.1771,-0.7018,-0.3025,0.2108,-0.4213,-0.3175,-0.8732,-0.0890,-0.7968,-0.7334
-0.4391,0.7367,-0.1771,-0.7277,-0.3025,0.5732,-0.0261,-0.6138,-0.8732,-0.0538,-0.7460,-0.6914
3.8479,0.7367,-0.1771,2.6917,-0.3025,0.5732,4.0000,-0.1131,0.2269,-0.0303,1.6667,2.2193
0.8280,-0.2605,-0.1771,1.2366,-0.3025,-0.5139,3.5309,0.5003,0.7761,0.0402,0.7143,0.7190
1.7471,1.7340,-0.1771,0.2908,-0.3025,1.6603,1.8183,-0.2241,0.7761,-0.0890,0.1429,-0.0312
1.0249,1.4016,-0.1771,0.1453,-0.3025,1.2979,1.5548,-0.2052,-1.4224,-0.2181,0.0794,-0.6614
0.0402,0.0719,-0.1771,0.1453,-0.3025,-0.5139,1.5548,-0.1680,0.2269,-0.0890,-0.3651,-0.0312
0.6310,0.7367,-0.1771,0.1453,-0.3025,0.5732,1.5548,1.1308,-0.3224,0.0049,-0.1111,-0.0312
1.2810,2.0664,-0.1771,-0.1457,-0.3025,2.0226,0.8302,-0.8924,0.7761,0.1341,0.4604,-0.6014
-0.3275,-0.2605,-0.1771,-0.3639,-0.3025,-0.5139,0.6326,0.0716,0.2269,-0.0538,-0.6190,-0.4814
-0.2881,-0.2605,-0.1771,-0.3639,-0.3025,-0.5139,0.6326,-0.7259,-0.8732,-0.0890,0.0794,0.1188
-0.6058,-0.9254,-0.1771,-0.5531,-0.3025,-0.8763,-0.4213,0.3698,-0.3224,-0.1125,-0.6190,0.0000
0.3028,1.0692,-0.1771,-0.2912,-0.3025,0.9355,0.7644,-0.5210,-1.4224,-0.1594,-0.2381,-0.5114
-0.1568,0.0719,-0.1771,-0.2912,-0.3025,-0.1516,0.7644,0.0906,-1.4224,0.1223,0.4604,1.4692
0.1715,0.7367,-0.1771,-0.2912,-0.3025,0.9355,-0.4213,-0.2241,-1.4224,-0.1947,0.0794,-0.6839
-0.3865,0.0719,-0.1771,-0.5458,-0.3025,-0.1516,0.3033,-0.7259,1.8762,0.0049,-0.6190,-0.0312
-0.5375,-0.2605,-0.1771,-0.6549,-0.3025,-0.5139,0.1057,2.6528,0.2269,-0.0185,-0.7778,-0.5714
0.4078,-1.2578,-4.0000,4.0000,-0.8817,-1.2387,-0.4213,-1.2638,0.0000,-0.4764,0.0000,0.0000
0.4078,-1.2578,-4.0000,4.0000,-0.8817,-1.2387,-0.4213,-1.2638,0.0000,-0.4764,0.0000,0.0000
0.4078,-1.2578,-4.0000,4.0000,-0.8817,-1.2387,-0.4213,-1.2638,0.0000,-0.4764,0.0000,0.0000
0.4078,-1.2578,-4.0000,4.0000,-0.8817,-1.2387,-0.4213,-1.2638,0.0000,-0.4764,0.0000,0.0000
0.4078,-1.2578,-4.0000,4.0000,-0.8817,-1.2387,-0.4213,-1.2638,0.0000,-0.4764,0.0000,0.0000
1.7733,0.4043,-0.1771,1.3821,-0.3025,0.2108,3.7944,0.6362,0.7761,-0.0185,1.0318,-0.0312
-0.0911,-0.9254,-0.1771,0.8729,-0.3025,-0.8763,-0.4213,-0.5334,-0.8732,0.0049,0.3334,0.1188
0.5391,0.0719,-0.1771,0.5091,-0.3025,-0.1516,1.9500,-0.3108,0.7761,-0.0772,0.3334,-0.0312
0.0402,-0.2605,-0.1771,0.1453,-0.3025,-0.5139,0.6326,0.0971,-0.3224,-0.0420,0.8413,-0.3313
0.1190,0.0719,-0.1771,0.0726,-0.3025,-0.1516,0.8961,2.0654,0.2269,-0.0655,-0.0476,0.1188
1.1956,2.3989,-0.1771,-0.1457,-0.3025,2.3850,1.0278,-0.0693,1.3254,0.0284,-0.3651,1.1691
-0.3012,-0.2605,-0.1771,-0.2912,-0.3025,-0.5139,0.6326,0.6173,0.2269,0.0519,-0.4285,-0.5564
-0.3275,-0.2605,-0.1771,-0.3639,-0.3025,-0.5139,0.6326,1.6563,2.4254,0.0989,-0.6190,-0.0312
-0.3275,-0.2605,-0.1771,-0.3639,-0.3025,-0.1516,-0.4213,-0.6443,-0.8732,-0.0185,-0.3016,0.7190
-0.1568,0.4043,-0.1771,-0.4367,-0.3025,0.2108,0.5009,0.8587,0.2269,0.0167,-0.4285,0.1188
-0.4364,-0.2605,-0.1771,-0.5094,-0.3025,-0.5139,0.3296,-0.5144,-1.4224,-0.0772,-0.2698,0.2688
2.2066,1.4016,-0.1771,0.8729,-0.3025,1.6603,-0.4213,0.0972,0.2269,0.0167,0.3334,0.7190
0.8280,0.4043,-0.1771,0.5091,-0.3025,0.5732,-0.4213,2.1021,-0.3224,0.0284,0.7143,0.7190
0.6704,0.4043,-0.1771,0.3636,-0.3025,0.2108,1.9500,-0.0881,1.3254,-0.0303,0.0159,0.7190
0.0402,-0.2605,-0.1771,0.1453,-0.3025,-0.1516,-0.4213,-0.8485,-1.4224,-0.1242,0.6508,-0.3313
0.0402,-0.2605,-0.1771,0.1453,-0.3025,-0.5139,1.5548,-0.5143,-0.8732,-0.1360,1.0953,1.4692
0.3028,-0.2605,-0.1771,0.1453,-0.3025,-0.1516,-0.4213,0.4698,0.7761,-0.0890,0.3334,-0.3313
0.5129,1.0692,-0.1771,-0.0729,-0.3025,0.9355,1.1596,-0.2357,-0.3224,-0.0890,0.2064,-0.3313
0.7098,2.0664,-0.1771,-0.2912,-0.3025,2.0226,0.7644,-0.2546,-0.3224,0.0284,-0.3651,-0.6314
0.0796,0.7367,-0.1771,-0.2912,-0.3025,0.9355,-0.4213,-0.7747,-1.4224,-0.1360,0.0794,0.7190
0.1387,0.7367,-0.1771,-0.3276,-0.3025,0.5732,0.6985,-0.9601,-0.8732,-0.1947,-0.1746,-0.4063
-0.4325,-0.5930,-0.1771,-0.3639,-0.3025,-0.5139,-0.4213,0.6735,-0.8732,0.1341,-0.1746,-0.4814
-0.3275,-0.2605,-0.1771,-0.3639,-0.3025,-0.5139,0.6326,-0.3479,-1.4224,-0.1360,-0.4920,-0.6314
-0.5507,-0.5930,-0.1771,-0.5822,-0.3025,-0.8763,0.2374,-0.1003,-1.4224,0.0049,-0.6825,-0.3313
0.3290,-0.2605,-1.8634,0.5818,-0.8817,-0.1516,-0.4213,2.7698,-0.3224,-0.0538,0.2699,0.1188
-0.1174,1.0692,-0.1771,-0.5094,-0.3025,0.9355,0.3691,0.6174,1.8762,0.0871,-0.6825,-0.3313
0.1190,2.0664,-0.1771,-0.5094,-0.3025,2.0226,0.3691,-0.4582,1.3254,0.0049,-0.7587,-0.3313
-0.2749,0.4043,-0.1771,-0.5094,-0.3025,0.2108,0.2374,-1.1826,-0.3224,-0.0538,-0.4920,-0.3313
-0.4506,-0.2605,-0.1771,-0.5429,-0.3025,-0.5139,0.3085,-0.4771,1.3254,0.0519,-0.7460,-0.2263
-0.1568,1.0692,-0.1771,-0.5822,-0.3025,0.9355,0.2374,-1.0710,-0.3224,-0.0890,-0.6190,-0.4814
-0.4850,0.0719,-0.1771,-0.6549,-0.3025,-0.1516,0.1057,-0.2917,-0.3224,-0.0890,-0.6190,-0.4814
-0.2539,1.0692,-0.1771,-0.6695,-0.3025,0.9355,0.0793,-0.7936,-0.8732,-0.1947,-0.4285,-0.4063
-0.3603,1.4016,-0.1771,-0.7277,-0.3025,1.2979,-0.0261,-0.1801,1.3254,-0.0655,-0.7778,-0.4814
-0.3800,0.7367,-0.1771,-0.7277,-0.3025,0.5732,-0.0261,-0.1253,-0.8732,-0.1477,-0.6508,-0.7139
-0.6413,-0.5930,-0.1771,-0.7495,-0.3025,-0.5139,-0.4213,-0.8295,0.7761,-0.1594,-0.7460,-0.6644
-0.6176,0.0719,-0.1771,-0.8950,-0.3025,-0.1516,-0.3554,-0.6259,0.7761,0.0167,-0.6825,-0.6314
4.0000,1.0692,-0.1771,4.0000,-0.3025,0.9355,4.0000,1.6758,0.2269,0.0754,3.3811,1.4692
-0.6203,-0.2605,-0.1771,-0.7277,-0.3025,-0.5139,-0.1973,-0.1059,0.7761,0.0754,-0.8413,-0.5564
-0.1042,0.7367,-0.1771,-0.4367,-0.3025,0.5732,0.5009,-0.7369,-1.4224,0.0284,-0.4285,0.7190
0.6160,0.0719,-0.1771,0.4570,-0.3025,-0.1516,2.1192,-0.6997,-1.4224,-0.1947,0.8413,0.7190
-0.1305,0.4043,-0.1771,-0.4367,-0.3025,0.2108,0.4350,-0.3832,1.3254,-0.0303,-0.3968,-0.4814
