livePlace,totalLoanAmount,creditScore,carRegisterCertHosting,totalLoanNum,rate,financeAmount,houseNum,carTicketHosting,occupation,isDriversLicense,brandModel,due,isGps,totalReturnNum,loanPurpose,toBeReturnAmoun,marryCodition,carSpareKeyHosting,carNum,returnWay,occupationYear,overdueReturnNum,carBuyDate,overdueReturnAmount,gender,age,carEstimatePrice,personalIncome
广东省 佛山,560000.00,152,1,8,20.00,70000.00,1,1,佛山**有机硅厂,1,丰田,30,1,7,0,71166.67,1,1,1,0,236183771000,0,1196438400000,0,1,38,80000.0,15000.0
广东省 佛山,100000.00,162,0,1,22.00,100000.00,1,1,佛山**布料公司,1,宝马,90,1,1,0,0.00,1,1,1,2,4718264000,0,1385827200000,0,0,27,200000.0,11000.0
广东省 中山市,114000.00,157,1,2,22.00,60000.00,1,1,中山**灯饰有限公司,1,蒙迪欧,90,1,1,0,54900.00,0,1,1,2,115223943000,0,1354291200000,0,0,35,131000.0,15000.0
广东省 佛山,450000.00,152,1,8,20.00,50000.00,1,1,佛山**卫浴有限公司,1,广菲亚特,30,1,7,0,50833.33,1,1,1,0,25800016000,0,1322668800000,0,1,33,70000.0,20000.0
广东省 佛山,3150000.00,172,0,9,20.00,350000.00,1,1,佛山**金属材料厂,1,宝马,30,0,8,0,355833.33,0,1,1,0,275934566000,0,1354291200000,0,0,22,600000.0,100000.0
湖南省 长沙,300000.00,157,0,2,22.00,150000.00,-9,1,长沙**投资有限公司,1,指南者,90,0,1,0,152500.00,1,1,1,2,120760265000,0,1354291200000,0,0,57,170000.0,30000.0
广东省 广州,190000.00,157,1,2,22.00,100000.00,-9,1,广州市**制衣厂,1,雅阁,90,1,1,0,91500.00,1,1,1,2,191608349000,0,1354291200000,0,0,27,140000.0,40000.0
广东省 佛山,303000.00,154,1,9,20.00,32000.00,1,1,深圳**装饰有限公司佛山分公司,1,海马,30,1,8,0,32533.33,1,1,1,0,78597216000,0,1385827200000,0,0,30,60000.0,19000.0
广东省 广州,550000.00,158,1,11,20.00,50000.00,1,1,广州**纸制品公司,1,红旗,30,1,10,0,50833.33,0,1,1,0,278612920000,0,1259596800000,0,0,38,50000.0,20000.0
广东省 广州,700000.00,155,1,8,20.00,120000.00,1,1,广州**信息科技有限公司,1,丰田,30,1,5,0,111833.33,1,1,1,0,118319289000,0,1291132800000,0,0,27,140000.0,50000.0
广东省 广州,660000.00,157,0,6,20.00,110000.00,-9,1,广州**服饰有限公司,1,长城哈弗,30,0,6,0,0.00,1,1,1,0,341749787000,0,1385827200000,0,0,35,110000.0,20000.0
湖南省 长沙,60000.00,157,1,1,22.00,60000.00,1,1,浏阳市**花炮厂,1,东风日产,90,1,1,0,0.00,1,1,1,2,247141885000,0,1322668800000,0,0,50,105000.0,90000.0
广东省 中山市,60000.00,157,1,1,22.00,60000.00,-9,1,中山**建筑工程有限公司,1,丰田,90,1,1,0,0.00,1,1,1,2,57753201000,0,1322668800000,0,0,45,130000.0,88000.0
广东省 广州,1040000.00,152,1,13,20.00,80000.00,-9,1,广州**建筑公司,1,北京现代,30,1,12,0,81333.33,1,1,1,0,157566794000,0,1291132800000,0,0,41,75000.0,-9
广东省 佛山,570000.00,162,1,9,20.00,60000.00,-9,1,佛山**贸易有限公司,1,本田,30,1,8,0,55916.67,1,1,1,0,91989253000,0,1385827200000,0,0,29,90000.0,10000.0
广东省 广州,420000.00,157,1,9,20.00,45000.00,-9,1,**汽车玻璃公司,1,长安福特,30,1,8,0,45750.00,1,1,1,0,170786112000,0,1196438400000,0,0,38,70000.0,15000.0
广东省 广州,630000.00,157,1,5,20.00,120000.00,1,1,广州**物流运输公司,1,丰田,30,1,4,0,122000.00,1,1,1,0,318335303000,0,1291132800000,0,0,39,150000.0,35000.0
广东省 佛山,500000.00,162,1,5,20.00,100000.00,1,1,佛山**不锈钢有限公司,1,丰田,30,1,5,0,0.00,1,1,1,0,147522573000,0,1259596800000,0,0,23,200000.0,10000.0
广东省 中山市,630960.00,152,1,6,20.00,108000.00,-9,1,中山**灯饰玻璃厂,1,东风日产,30,1,5,0,88938.00,1,1,1,0,255277703000,0,1291132800000,0,0,38,150000.0,50000.0
广东省 中山市,240000.00,152,0,3,20.00,80000.00,-9,1,中山**汽车销售有限公司,1,江铃,30,0,3,0,0.00,1,1,1,0,129047352000,0,1385827200000,0,0,28,90000.0,12000.0
广东省 广州,830000.00,160,1,11,20.00,80000.00,1,1,广州**玻璃工艺厂,1,东风日产,30,1,10,0,61000.00,1,1,1,0,123949820000,0,1322668800000,0,0,38,130000.0,20000.0
广东省 广州,630000.00,152,1,7,20.00,80000.00,-9,1,广州**机电设备公司,1,傲虎,30,1,6,0,71166.67,1,1,1,0,124036240000,0,1259596800000,0,0,36,150000.0,50000.0
广东省 广州,280000.00,162,1,4,22.00,70000.00,1,1,广州**皮革有限公司,1,大众迈腾,90,1,3,0,71166.67,0,1,1,2,16122729000,0,1259596800000,0,0,30,80000.0,100000.0
广东省 佛山,256000.00,157,1,5,20.00,55000.00,1,1,佛山**五金不锈钢厨具厂,1,传祺,30,1,4,0,36600.00,3,1,1,0,244996405000,0,1385827200000,0,1,41,70000.0,8000.0
广东省 东莞市,270000.00,154,1,5,20.00,50000.00,-9,1,东莞**货运代理有限公司,1,轩逸,30,1,4,0,40666.67,3,1,1,0,216037823000,0,1259596800000,0,1,46,70000.0,26000.0
广东省 惠州,50000.00,157,1,1,22.00,50000.00,-9,1,惠州市**酒店,1,东风日产,90,1,1,0,0.00,1,1,1,2,89807490000,0,1322668800000,0,0,36,110000.0,100000.0
湖南省 长沙,360000.00,157,0,2,22.00,180000.00,1,1,长沙**俱乐部有限公司,1,宝马,90,0,1,0,183000.00,1,1,1,2,210781823000,0,1322668800000,0,0,36,205000.0,80000.0
广东省 惠州,190000.00,162,1,2,22.00,100000.00,-9,1,惠州**建材有限公司,1,蒙迪欧,90,1,1,1,91500.00,0,1,1,2,113581911000,0,1354291200000,0,1,26,110000.0,110000.0
广东省 广州,280000.00,167,0,1,18.00,280000.00,1,1,广州**设计有限公司,1,宝马,10,0,1,0,0.00,1,1,1,3,300206101000,0,1385827200000,0,1,32,300000.0,9000.0
广东省 广州,70000.00,157,0,1,18.00,70000.00,1,1,广州**贸易有限公司,1,凯迪拉克,10,0,1,0,0.00,1,1,1,3,34526120000,0,1228060800000,0,0,33,80000.0,100000.0
广东省 佛山,150000.00,157,1,3,20.00,50000.00,1,1,佛山**家电维修公司,1,高尔夫,30,1,3,0,0.00,3,1,1,0,147717014000,0,1291132800000,0,0,39,70000.0,40000.0
广东省 广州,330000.00,155,1,6,20.00,50000.00,-9,1, 广州市**海鲜店,1,大众,30,1,6,0,0.00,0,1,1,0,45073880000,0,1354291200000,0,0,26,75000.0,8000.0
广东省 广州,130000.00,152,1,5,20.00,30000.00,1,1,广州**运输有限公司,1,丰田,30,1,4,0,20333.33,1,1,1,0,347473925000,0,1228060800000,0,0,44,40000.0,29000.0
广东省 深圳,1096000.00,160,1,8,20.00,140000.00,1,1,深圳**视听设备公司,1,大众速腾,30,1,7,0,117933.33,1,1,1,0,221308220000,0,1322668800000,0,1,39,110000.0,30000.0
广东省 深圳,160000.00,162,1,2,22.00,80000.00,-9,1,深圳**运输有限公司,1,沃尔沃,90,1,1,0,81333.33,1,1,1,2,61036270000,0,1385827200000,0,0,24,190000.0,100000.0
广东省 中山市,200000.00,167,0,1,18.00,200000.00,1,1,中山**建材经营部,1,丰田,15,0,1,0,0.00,1,1,1,3,13602941000,0,1259596800000,0,0,40,202000.0,30000.0
湖南省 长沙,150000.00,157,1,1,22.00,150000.00,1,1,湖南**铝业有限公司,1,神行者,90,1,1,0,0.00,0,1,1,2,92586605000,0,1291132800000,0,0,23,230000.0,30000.0
广东省 广州,720000.00,156,1,7,20.00,120000.00,1,1,广州市**银行,1,丰田,30,1,6,0,81333.33,1,1,1,0,208276263000,0,1259596800000,0,1,39,100000.0,27000.0
广东省 广州,720000.00,162,1,6,20.00,80000.00,1,1,广州**贸易有限公司,1,奥迪,30,1,5,0,81333.33,1,1,1,0,224001136000,0,1228060800000,0,0,49,170000.0,50000.0
北京 北京市,140000.00,157,1,2,22.00,70000.00,1,1,北京**培训学校,1,马自达,90,1,1,0,71166.67,1,1,1,2,113668430000,0,1385827200000,0,1,43,105000.0,12000.0
广东省 中山市,65000.00,157,1,1,22.00,65000.00,-9,1,中山市**家具厂,1,一,90,1,1,0,0.00,1,1,1,2,34612504000,0,1385827200000,0,0,38,98000.0,28000.0
湖南省 长沙,70000.00,157,1,2,22.00,40000.00,1,1,长沙**农家饭店,1,北京现代,90,1,1,0,30500.00,1,1,1,2,118938984000,0,1322668800000,0,0,35,55000.0,12000.0
广东省 惠州,35000.00,157,1,1,22.00,35000.00,1,1,惠州**市场肉类档口,1,明锐,90,1,1,0,0.00,0,1,1,2,71419036000,0,1417363200000,0,0,22,75000.0,25000.0
广东省 惠州,160000.00,157,0,4,18.00,40000.00,-9,1,惠州**五金日杂经营店,1,东风日产,15,0,4,0,0.00,1,1,1,3,176812883000,0,1385827200000,0,0,41,90000.0,20000.0
广东省 佛山,806000.00,157,1,10,20.00,90000.00,1,1,佛山**服饰有限公司,1,新甲壳虫,30,1,9,0,0.00,1,1,1,0,295108204000,0,1259596800000,0,1,43,90000.0,20000.0
湖南省 长沙,150000.00,157,0,2,20.00,75000.00,-9,1,长沙市**4S店,1,东风日产,30,0,2,0,0.00,0,1,1,0,82132263000,0,1385827200000,0,0,23,85000.0,10000.0
广东省 惠州,275000.00,162,1,5,20.00,70000.00,1,1,惠州**镇政府,1,丰田,30,1,4,0,25416.67,1,1,1,0,476548349000,0,1164902400000,0,0,40,55000.0,10000.0
湖南省 长沙,133000.00,157,1,2,22.00,70000.00,1,1,长沙**知识产权代理有限公司,1,本田雅阁,90,1,1,0,64050.00,1,1,1,2,89994825000,0,1259596800000,0,0,30,100000.0,28000.0
广东省 广州,760000.00,160,1,10,20.00,60000.00,1,1,广州市**塑料厂,1,丰田,30,1,9,0,61000.00,0,1,1,0,205684498000,0,1291132800000,0,0,47,110000.0,40000.0
广东省 东莞市,50000.00,162,1,1,22.00,50000.00,1,1,东莞**鞋材有限公司,1,东风日产,90,1,1,0,0.00,1,1,1,2,263572576000,0,1322668800000,0,0,43,65000.0,400000.0
广东省 广州,260000.00,157,1,6,20.00,40000.00,-9,1,广州**学院食堂,1,雪佛兰,30,1,5,0,40666.67,1,1,1,0,11111867000,0,1259596800000,0,0,28,50000.0,30000.0
广东省 东莞市,105000.00,157,1,4,20.00,30000.00,1,1,东莞**制衣厂,1,丰田,30,1,3,0,21350.00,1,1,1,0,79454329000,0,1291132800000,0,0,40,45000.0,5000.0
广东省 惠州,127000.00,152,1,5,20.00,25000.00,1,1,惠州**出租屋,1,福克斯,30,1,4,0,22366.67,1,1,1,0,-9,0,1354291200000,0,0,46,70000.0,10000.0
广东省 广州,280000.00,150,1,7,20.00,40000.00,1,1,广州**工艺饰品公司,1,福克斯牌,30,1,7,0,0.00,0,1,1,0,47925121000,0,1322668800000,0,0,30,50000.0,30000.0
广东省 佛山,150000.00,157,1,2,22.00,80000.00,-9,1,佛山**科技有限公司,1,丰田,90,1,1,0,71166.67,1,1,1,2,13790481000,0,1259596800000,0,1,34,90000.0,50000.0
广东省 东莞市,680000.00,157,0,5,20.00,170000.00,1,1,东莞**贸易有限公司,1,梅赛德斯-奔驰,30,0,4,0,0.00,1,1,1,0,290097012000,0,1354291200000,0,1,43,280000.0,500000.0
广东省 中山市,377400.00,157,1,4,20.00,97200.00,-9,1,中山**电子有限公司,1,宝马,30,1,3,0,76250.00,0,1,1,0,11370717000,0,1291132800000,0,0,30,210000.0,60000.0
广东省 佛山,180000.00,157,1,3,20.00,60000.00,-9,1,佛山**烟酒经营部,1,东风日产,30,1,3,0,0.00,1,1,1,0,476980199000,0,1385827200000,0,0,39,100000.0,20000.0
广东省 广州,380000.00,160,1,9,20.00,40000.00,1,1,广州**信息科技公司,1,北京现代,30,1,8,0,40666.67,0,1,1,0,179937436000,0,1259596800000,0,0,41,40000.0,30000.0
广东省 佛山,940000.00,160,1,9,20.00,80000.00,1,1,佛山**策划工作室,1,丰田,30,1,9,0,0.00,0,1,1,0,132596983000,0,1259596800000,0,0,33,140000.0,100000.0
广东省 广州,480000.00,162,1,8,20.00,60000.00,-9,1,广州**五金商行,1,东风日产-骊威,30,1,7,0,61000.00,0,1,1,0,119550830000,0,1322668800000,0,0,22,50000.0,10000.0
广东省 东莞市,280000.00,161,0,2,20.00,140000.00,1,1,东莞**酒业有限公司,1,神行者,30,1,2,0,0.00,1,1,1,0,109074852000,0,1354291200000,0,0,32,310000.0,300000.0
广东省 广州,240000.00,157,1,4,20.00,60000.00,1,1,广州**洗涤用品公司,1,丰田,30,1,3,0,61000.00,1,1,1,0,477225341000,0,1291132800000,0,0,38,65000.0,20000.0
广东省 佛山,235000.00,157,1,4,20.00,60000.00,1,1,佛山**商务信息有限公司,1,轩逸,30,1,3,0,55916.67,1,1,1,0,69590198000,0,1291132800000,0,0,27,60000.0,40000.0
广东省 广州,360000.00,157,1,8,20.00,45000.00,-9,1,广州**金属工艺品有限公司,1,马自达,30,1,7,0,45750.00,1,1,1,0,151238280000,0,1291132800000,0,0,41,70000.0,40000.0
广东省 佛山,190164.00,150,1,5,20.00,33564.00,1,1,佛山**建筑设计院,1,北京现代,30,1,5,0,0.00,1,1,1,0,135340710000,0,1354291200000,0,0,33,42000.0,3200.0
广东省 佛山,235000.00,157,1,7,20.00,30000.00,1,1,佛山**窗帘经营部,1,比亚迪,30,1,6,0,30500.00,1,1,1,0,93350348000,0,1354291200000,0,0,36,50000.0,6000.0
广东省 广州,3500000.00,223,1,7,20.00,500000.00,1,1,广州**服饰有限公司,1,雷克萨斯,30,1,6,0,508333.33,1,1,1,0,164298586000,0,1291132800000,0,1,38,430000.0,200000.0
广东省 东莞市,1200000.00,172,1,4,20.00,300000.00,1,1,东莞**汽车有限公司,1,梅赛德斯-奔驰,30,1,3,0,305000.00,1,1,1,0,251217107000,0,1259596800000,0,0,44,280000.0,100000.0
广东省 深圳,1900000.00,155,1,10,20.00,170000.00,1,1,深圳**配件公司,1,大众,30,1,9,0,172833.33,1,1,1,0,148574013000,0,1259596800000,0,1,33,190000.0,50000.0
广东省 佛山,1350000.00,160,1,9,20.00,150000.00,1,1,佛山市**服装店,1,丰田,30,1,8,0,152500.00,0,1,1,0,151252511000,0,1385827200000,0,1,22,180000.0,8000.0
广东省 广州,600000.00,157,1,5,20.00,150000.00,1,1,广州**房地产开发有限公司,1,别克,30,1,3,0,152500.00,1,1,1,0,156522987000,0,1291132800000,0,0,33,110000.0,50000.0
广东省 广州,1050000.00,162,1,7,20.00,150000.00,1,1,广州**电子有限公司,1,本田,30,1,6,0,152500.00,0,1,1,0,340555075000,0,1322668800000,0,0,41,150000.0,50000.0
广东省 佛山,1545000.00,160,1,11,20.00,110000.00,1,1,佛山**房产投资公司,1,奥迪,30,1,10,0,96583.33,1,1,1,0,53879941000,0,1259596800000,0,1,52,240000.0,12000.0
广东省 广州,320000.00,162,1,4,20.00,80000.00,1,1,广州**贸易有限公司,1,轩逸,30,1,3,0,81333.33,1,1,1,0,190478592000,0,1291132800000,0,0,36,70000.0,20000.0
广东省 佛山,350000.00,157,1,4,20.00,80000.00,-9,1,佛山市**酒楼,1,本田,30,1,3,0,81333.33,1,1,1,0,77467424000,0,1354291200000,0,0,33,180000.0,60000.0
广东省 佛山,108000.00,157,1,2,20.00,54000.00,1,1,佛山**国有股份公司,1,奔驰精灵,30,1,2,0,0.00,1,1,1,0,232728250000,0,1322668800000,0,1,31,70000.0,-9
广东省 佛山,800000.00,152,1,8,20.00,90000.00,1,1,佛山**家具有限公司,1,福特,30,1,7,0,91500.00,0,1,1,0,106504164000,0,1385827200000,0,1,27,130000.0,18000.0
广东省 佛山,450000.00,162,0,5,20.00,90000.00,1,1,佛山**皮革店,1,凯迪拉克,30,1,4,0,91500.00,1,1,1,0,193163457000,0,1385827200000,0,0,51,240000.0,150000.0
广东省 佛山,700000.00,160,1,7,20.00,90000.00,1,1,佛山市**咖啡店,1,丰田,30,1,7,0,0.00,0,1,1,0,148581232000,0,1385827200000,0,1,24,180000.0,6500.0
广东省 佛山,275000.00,157,1,5,20.00,55000.00,-9,1,佛山**家具有限公司,1,丰田,30,1,4,0,55916.67,1,1,1,0,77474067000,0,1196438400000,0,0,41,70000.0,50000.0
广东省 广州,160000.00,157,1,4,20.00,40000.00,1,1,广州**铁道公司,1,雪佛兰,30,1,3,0,40666.67,1,1,1,0,556216524000,0,1291132800000,0,0,39,45000.0,14000.0
广东省 广州,880000.00,177,0,1,8.00,880000.00,1,0,新年吉祥标,1,-9,10,0,1,-9,0.00,1,0,1,3,1247347000,0,-9,0,0,0,-9,-9
广东省 广州,880000.00,177,0,1,8.00,880000.00,1,0,新年吉祥标,1,-9,10,0,1,-9,0.00,1,0,1,3,1247440000,0,-9,0,0,0,-9,-9
广东省 广州,880000.00,179,0,1,8.00,880000.00,1,0,新年吉祥标,1,-9,10,0,1,-9,0.00,1,0,1,3,1247493000,0,-9,0,0,0,-9,-9
广东省 广州,880000.00,167,0,1,8.00,880000.00,1,0,新年吉祥标,1,-9,10,0,1,-9,0.00,1,0,1,3,1247539000,0,-9,0,0,0,-9,-9
广东省 广州,880000.00,177,0,1,8.00,880000.00,1,0,新年吉祥标,1,-9,10,0,1,-9,0.00,1,0,1,3,1247629000,0,-9,0,0,0,-9,-9
广东省 佛山,1920000.00,172,0,6,20.00,320000.00,-9,1,佛山**皮革制品公司,1,讴歌,30,0,5,0,325333.33,1,1,1,0,270469813000,0,1259596800000,0,0,39,330000.0,50000.0
广东省 惠州,500000.00,167,1,2,20.00,250000.00,1,1,惠东县**纸盒加工厂,1,丰田,30,1,2,0,0.00,1,1,1,0,104754697000,0,1354291200000,0,0,41,220000.0,60000.0
广东省 佛山,980000.00,167,1,5,20.00,200000.00,-9,1,佛山**投资管理有限公司,1,奥迪,30,1,4,0,183000.00,0,1,1,0,136290768000,0,1259596800000,0,0,34,220000.0,50000.0
广东省 惠州,600000.00,152,0,4,20.00,150000.00,1,1,惠州市吉隆**宾馆,1,奥迪Q5,30,1,3,0,81333.33,0,1,1,0,194092456000,0,1322668800000,0,0,37,300000.0,30000.0
广东省 佛山,660000.00,152,1,5,20.00,140000.00,1,1,佛山**海鲜店,1,傲虎,30,1,4,0,101666.67,1,1,1,0,472991733000,0,1291132800000,0,0,35,160000.0,60000.0
广东省 广州,1480000.00,150,1,12,20.00,110000.00,1,1,广州**服装公司,1,克莱斯勒,30,1,11,0,111833.33,1,1,1,0,170505412000,0,1228060800000,0,0,43,110000.0,130000.0
广东省 广州,340000.00,152,1,4,20.00,90000.00,-9,1,广州**鞋业有限公司,1,东风日产,30,1,3,0,81333.33,1,1,1,0,267791893000,0,1291132800000,0,0,45,100000.0,15000.0
广东省 佛山,320000.00,157,1,4,20.00,80000.00,1,1,佛山**电器有限公司,1,本田-奥德赛,30,1,3,0,81333.33,1,1,1,0,415017591000,0,1164902400000,0,0,49,70000.0,50000.0
广东省 佛山,320000.00,162,0,4,20.00,80000.00,1,1,佛山**家具厂,1,东风雪铁龙,30,1,4,0,0.00,1,1,1,0,89030489000,0,1354291200000,0,0,39,120000.0,100000.0
广东省 广州,450000.00,157,1,6,20.00,70000.00,-9,1,广州**服装厂,1,本田奥德赛,30,1,5,0,71166.67,1,1,1,0,302006565000,0,1291132800000,0,1,42,100000.0,60000.0
广东省 惠州,237000.00,157,0,4,20.00,60000.00,-9,1,惠州市**电子厂,1,杰德,30,0,3,0,57950.00,3,1,1,0,107433785000,0,1385827200000,0,1,34,125000.0,70000.0
广东省 广州,2250000.00,185,1,9,20.00,250000.00,1,1,广州**物流有限公司,1,丰田,30,1,9,0,0.00,1,1,1,0,194106606000,0,1291132800000,0,0,42,220000.0,100000.0
广东省 广州,1200000.00,172,0,6,20.00,200000.00,1,1,广州**国际物流公司,1,宝马,30,0,6,0,0.00,1,1,1,0,478189871000,0,1322668800000,0,1,43,280000.0,100000.0
广东省 肇庆,1080000.00,162,0,6,20.00,180000.00,1,1,高要市**五金厂,1,宝马,30,0,5,0,183000.00,1,1,1,0,167841166000,0,1228060800000,0,0,38,170000.0,100000.0
广东省 佛山,600000.00,152,0,4,20.00,150000.00,1,1,佛山**咨询服务部,1,宝马,30,0,4,0,0.00,3,1,1,0,60100477000,0,1385827200000,0,0,30,270000.0,30000.0
广东省 佛山,600000.00,157,0,4,20.00,150000.00,-9,1,佛山**货运代理有限公司,1,奥迪,30,0,3,0,152500.00,1,1,1,0,107447761000,0,1354291200000,0,0,29,340000.0,150000.0
广东省 广州,800000.00,157,1,4,20.00,150000.00,1,1,广州**商务有限公司,1,宝马,30,1,4,0,0.00,0,1,1,0,246897460000,0,1259596800000,0,0,33,220000.0,30000.0
广东省 佛山,960000.00,152,0,8,20.00,120000.00,1,1,佛山**金属回收公司,1,宝马,30,0,7,0,122000.00,1,1,1,0,146932744000,0,1322668800000,0,0,33,200000.0,30000.0
广东省 中山市,1110000.00,160,1,11,20.00,90000.00,1,1,中山**电器制造厂,1,丰田,30,1,10,0,91500.00,1,1,1,0,144254432000,0,1322668800000,0,0,43,110000.0,10000.0
广东省 佛山,630000.00,152,0,7,20.00,90000.00,1,1,佛山***加工厂,1,丰田,30,0,7,0,0.00,1,1,1,0,70555306000,0,1385827200000,0,1,29,180000.0,100000.0
广东省 佛山,675000.00,157,1,7,20.00,85000.00,1,1,佛山**工程有限公司,1,大众,30,1,6,0,86416.67,0,1,1,0,44289765000,0,1354291200000,0,0,24,140000.0,25000.0
广东省 佛山,240000.00,162,0,3,20.00,80000.00,1,1,佛山**金属材料厂,1,大众,30,1,3,0,0.00,1,1,1,0,275755434000,0,1354291200000,0,0,52,140000.0,20000.0
广东省 佛山,320000.00,152,1,4,20.00,80000.00,-9,1,广东**司法鉴定所,1,雪佛兰,30,1,3,0,81333.33,1,1,1,0,131035497000,0,1385827200000,0,0,29,90000.0,10000.0
湖南省 长沙,150000.00,157,1,3,20.00,50000.00,1,1,长沙**工程公司,1,东风标致,30,1,2,0,50833.33,1,1,1,0,166113587000,0,1385827200000,0,0,41,60000.0,30000.0
广东省 中山市,820000.00,167,0,4,18.00,210000.00,1,1,中山**物资购销部,1,雷克萨斯,10,0,4,0,0.00,1,1,1,3,572798760000,0,1322668800000,0,1,36,210000.0,60000.0
广东省 佛山,480000.00,157,1,8,20.00,60000.00,1,1,佛山**服饰有限公司,1,别克,30,1,7,0,61000.00,1,1,1,0,267813063000,0,1196438400000,0,0,48,60000.0,30000.0
广东省 广州,660000.00,160,1,11,20.00,60000.00,-9,1, 广州**汽车用品有限公司,1,大众-宝来,30,1,10,0,61000.00,1,1,1,0,115403540000,0,1228060800000,0,1,41,48000.0,30000.0
广东省 东莞市,360000.00,157,1,6,20.00,60000.00,-9,1,东莞**工程有限公司,1,东风日产,30,1,5,0,50833.33,1,1,1,0,12760402000,0,1322668800000,0,0,36,90000.0,30000.0
广东省 惠州,226200.00,157,1,4,20.00,55400.00,1,1,博罗县**塑胶制品厂,1,北京现代,30,1,3,0,56323.33,1,1,1,0,112725250000,0,1228060800000,0,1,45,50000.0,37000.0
广东省 佛山,450000.00,152,1,8,20.00,50000.00,1,1,佛山**卫浴有限公司,1,广菲亚特,30,1,7,0,50833.33,1,1,1,0,28571700000,0,1322668800000,0,1,33,70000.0,20000.0
广东省 广州,200000.00,162,1,5,20.00,40000.00,1,1,广州**帽业公司,1,骊威,30,1,4,0,40666.67,1,1,1,0,138990955000,0,1322668800000,0,0,33,70000.0,20000.0
广东省 佛山,376000.00,152,1,8,20.00,38000.00,1,1,佛山**铝业有限公司,1,北京现代,30,1,7,0,38633.33,0,1,1,0,67883811000,0,1354291200000,0,0,24,100000.0,25000.0
广东省 佛山,295000.00,162,1,9,20.00,30000.00,1,1,佛山**纺织品有限公司,1,本田,30,1,8,0,30500.00,1,1,1,0,154802271000,0,1228060800000,0,0,35,45000.0,20000.0
广东省 广州,280000.00,162,1,7,20.00,30000.00,1,1,广州**机关事业单位,1,丰田,30,1,6,0,30500.00,1,1,1,0,162578295000,0,1354291200000,0,0,28,65000.0,4500.0
广东省 肇庆,81000.00,157,1,3,20.00,27000.00,1,1,肇庆**事业单位,1,北京现代,30,1,3,0,0.00,1,1,1,0,62786312000,0,1259596800000,0,0,27,50000.0,7800.0
广东省 佛山,99000.00,157,1,5,20.00,7000.00,1,1,佛山**制衣厂,1,丰田卡罗拉,30,1,4,0,5083.33,1,1,1,0,91643931000,0,1259596800000,0,0,42,60000.0,10000.0
广东省 佛山,5600000.00,174,1,8,20.00,700000.00,1,1,佛山**布艺公司,1,梅赛德斯-奔驰,30,1,7,0,711666.67,1,1,1,0,417781816000,0,1291132800000,0,0,47,700000.0,150000.0
广东省 广州,97000.00,162,1,4,20.00,30000.00,1,1,广州**鞋业有限公司,1,晶锐,30,1,3,0,17283.33,1,1,1,0,165321326000,0,1259596800000,0,0,47,35000.0,15000.0
广东省 佛山,490000.00,157,0,7,20.00,70000.00,1,1,佛山**床上用品有限公司,1,雪佛兰,30,0,6,0,71166.67,1,1,1,0,75911470000,0,1385827200000,0,0,43,100000.0,100000.0
广东省 广州,1038526.00,167,0,5,20.00,192842.00,1,1,广州**国际贸易有限公司,1,奥迪,30,0,4,0,196056.03,1,1,1,0,81181811000,0,1385827200000,0,0,24,300000.0,100000.0
广东省 佛山,470000.00,162,1,6,20.00,70000.00,1,1,广东**电力工程有限公司,1,森林人,30,1,5,0,66083.33,1,1,1,0,126023565000,0,1228060800000,0,1,38,105000.0,20000.0
广东省 惠州,108000.00,162,1,4,20.00,26000.00,-9,1,惠州**五金模具加工部,1,北京现代,30,1,3,0,26433.33,1,1,1,0,110126099000,0,1164902400000,0,0,33,35000.0,35000.0
广东省 佛山,560000.00,152,1,8,20.00,70000.00,1,1,佛山**有机硅厂,1,丰田,30,1,7,0,71166.67,1,1,1,0,239041815000,0,1196438400000,0,1,38,80000.0,15000.0
