livePlace,totalLoanAmount,totalLoanNum,rate,financeAmount,houseNum,occupation,brandModel,due,totalReturnNum,toBeReturnAmoun,carNum,occupationYear,overdueReturnNum,carBuyDate,overdueReturnAmount,age,carEstimatePrice,personalIncome
广东省 佛山,99000.00,5,20.00,7000.00,1,佛山**制衣厂,丰田卡罗拉,30,4,5083.33,1,91643931000,0,1259596800000,0,42,60000.0,10000.0
广东省 佛山,5600000.00,8,20.00,700000.00,1,佛山**布艺公司,梅赛德斯-奔驰,30,7,711666.67,1,417781816000,0,1291132800000,0,47,700000.0,150000.0
广东省 广州,97000.00,4,20.00,30000.00,1,广州**鞋业有限公司,晶锐,30,3,17283.33,1,165321326000,0,1259596800000,0,47,35000.0,15000.0
广东省 佛山,490000.00,7,20.00,70000.00,1,佛山**床上用品有限公司,雪佛兰,30,6,71166.67,1,75911470000,0,1385827200000,0,43,100000.0,100000.0
广东省 广州,1038526.00,5,20.00,192842.00,1,广州**国际贸易有限公司,奥迪,30,4,196056.03,1,81181811000,0,1385827200000,0,24,300000.0,100000.0
广东省 佛山,470000.00,6,20.00,70000.00,1,广东**电力工程有限公司,森林人,30,5,66083.33,1,126023565000,0,1228060800000,0,38,105000.0,20000.0
广东省 惠州,108000.00,4,20.00,26000.00,-9,惠州**五金模具加工部,北京现代,30,3,26433.33,1,110126099000,0,1164902400000,0,33,35000.0,35000.0
广东省 佛山,560000.00,8,20.00,70000.00,1,佛山**有机硅厂,丰田,30,7,71166.67,1,239041815000,0,1196438400000,0,38,80000.0,15000.0
广东省 广州,360000.00,8,20.00,45000.00,1,广州**装饰设计公司,雪佛兰,30,7,45750.00,1,470421086000,0,1259596800000,0,37,45000.0,30000.0
广东省 佛山,360000.00,7,20.00,50000.00,-9,佛山**家具厂,本田,30,7,0.00,1,207419691000,0,1228060800000,0,47,100000.0,20000.0
广东省 广州,550000.00,11,20.00,50000.00,1,广州**纸制品公司,红旗,30,10,50833.33,1,273259877000,0,1259596800000,0,38,50000.0,20000.0
广东省 惠州,155000.00,3,20.00,55000.00,-9,广东**网络科技股份有限公司,思域,30,2,45750.00,1,71419072000,0,1259596800000,0,33,76000.0,7800.0
广东省 广州,760000.00,10,20.00,60000.00,1,广州市**塑料厂,丰田,30,9,61000.00,1,210868555000,0,1291132800000,0,48,110000.0,40000.0
广东省 中山市,400000.00,4,20.00,100000.00,1,中山**照明有限公司,高尔夫,30,3,101666.67,1,31415592000,0,1385827200000,0,37,160000.0,250000.0
广东省 广州,96000.00,3,20.00,32000.00,-9,广州**设计公司,丰田,30,2,32533.33,1,65370878000,0,1133366400000,0,30,58000.0,25000.0
广东省 广州,660000.00,6,20.00,110000.00,-9,广州**服饰有限公司,长城哈弗,30,6,0.00,1,344276990000,0,1385827200000,0,35,110000.0,20000.0
广东省 广州,1040000.00,13,20.00,80000.00,-9,广州**建筑公司,北京现代,30,12,81333.33,1,160072351000,0,1291132800000,0,41,75000.0,-9
广东省 广州,550000.00,11,20.00,50000.00,1,广州**纸制品公司,红旗,30,10,50833.33,1,281205303000,0,1259596800000,0,38,50000.0,20000.0
广东省 佛山,310000.00,10,20.00,27500.00,1,佛山**电子商务公司,启辰,30,9,27958.33,1,91816558000,0,1354291200000,0,29,50000.0,11000.0
广东省 中山市,2040000.00,4,20.00,540000.00,-9,中山**科技有限公司,梅赛德斯-奔驰,30,3,427000.00,1,68121012000,0,1322668800000,0,31,910000.0,100000.0
广东省 惠州,660000.00,3,20.00,220000.00,-9,惠州**实业有限公司,英菲尼迪,30,3,0.00,1,118233116000,0,1385827200000,0,40,280000.0,70000.0
广东省 广州,920000.00,5,20.00,180000.00,1,广州**皮具有限公司,奔驰,30,4,183000.00,1,149769207000,0,1164902400000,0,61,180000.0,17000.0
广东省 佛山,290000.00,4,20.00,80000.00,1,佛山**金属板式加工厂,丰田,30,3,61000.00,1,325852492000,0,1259596800000,0,28,90000.0,10000.0
广东省 惠州,286000.00,4,20.00,72000.00,-9,惠州**五金制品厂,奥德赛,30,3,68116.67,1,49804540000,0,1291132800000,0,43,140000.0,60000.0
广东省 佛山,370000.00,7,20.00,50000.00,1,佛山**运输公司,丰田,30,6,50833.33,1,149769401000,0,1354291200000,0,1817,90000.0,11000.0
广东省 惠州,175000.00,4,20.00,45000.00,1,惠州**劳务派遣有限公司,蒙迪欧,30,3,40666.67,1,65443021000,0,1196438400000,0,32,70000.0,30000.0
广东省 佛山,255000.00,6,20.00,40000.00,1,佛山**铁料经营部,本田,30,5,40666.67,1,260188642000,0,1196438400000,0,61,50000.0,26000.0
湖南省 长沙,2070000.00,4,20.00,500000.00,1,长沙**医疗器械公司,保时捷凯宴,30,3,559166.67,1,352218572000,0,1354291200000,0,45,580000.0,40000.0
广东省 惠州,1200000.00,3,20.00,400000.00,1,惠州**童装有限公司,宝马,30,3,0.00,1,33921102000,0,1322668800000,0,32,300000.0,170000.0
广东省 广州,700000.00,8,20.00,120000.00,1,广州**信息科技有限公司,丰田,30,5,111833.33,1,120926029000,0,1291132800000,0,27,140000.0,50000.0
广东省 佛山,1090000.00,10,20.00,110000.00,1,佛山**运输有限公司,奥迪,30,7,91500.00,1,149783734000,0,1291132800000,0,41,200000.0,90000.0
广东省 中山市,400000.00,5,20.00,100000.00,1,中山**电子有限公司,思威,30,3,101666.67,1,81355045000,0,1291132800000,0,45,145000.0,100000.0
广东省 佛山,470000.00,5,20.00,95000.00,1,佛山**贸易有限公司,骐达,30,4,91500.00,1,60359968000,0,1291132800000,0,44,60000.0,200000.0
广东省 佛山,970000.00,12,20.00,90000.00,1,佛山**户外用品有限公司,蒙迪欧,30,11,91500.00,1,173371252000,0,1322668800000,0,29,100000.0,10000.0
广东省 广州,420000.00,9,20.00,45000.00,-9,**汽车玻璃公司,长安福特,30,8,45750.00,1,173371453000,0,1196438400000,0,38,70000.0,15000.0
广东省 惠州,150000.00,4,20.00,40000.00,1,惠州**美容美发院,启辰,30,3,35583.33,1,339086671000,0,1354291200000,0,32,45000.0,23000.0
广东省 广州,335000.00,11,20.00,25000.00,1,广州**拍卖公司,长城,30,10,25416.67,1,265473889000,0,1291132800000,0,51,50000.0,18000.0
广东省 佛山,720000.00,9,20.00,80000.00,1,湖南**国有水库,本田,30,8,81333.33,1,157739409000,0,1259596800000,0,50,100000.0,100000.0
广东省 佛山,305000.00,4,20.00,75000.00,-9,佛山**木业有限公司,胜达,30,3,76250.00,1,44555487000,0,1228060800000,0,34,100000.0,150000.0
广东省 惠州,165000.00,4,20.00,45000.00,1,惠州地皮生意个体户,本田奥德赛,30,3,35583.33,1,-9,0,1101830400000,0,34,70000.0,10000.0
广东省 广州,225000.00,6,20.00,45000.00,1,广州**皮毛有限公司,海马,30,4,45750.00,1,81362087000,0,1291132800000,0,43,40000.0,150000.0
广东省 佛山,335000.00,10,20.00,30000.00,-9,佛山**贸易有限公司,大众,30,9,30500.00,1,49826126000,0,1291132800000,0,30,80000.0,20000.0
广东省 佛山,90000.00,3,20.00,30000.00,1,佛山市**机电厂,骊威,30,3,0.00,1,126203749000,0,1322668800000,0,44,45000.0,17000.0
广东省 佛山,625000.00,4,20.00,150000.00,1,佛山**石材装饰有限公司,捷豹,30,3,147416.67,1,99916191000,0,1385827200000,0,30,550000.0,100000.0
广东省 广州,630000.00,5,20.00,120000.00,1,广州**物流运输公司,丰田,30,4,122000.00,1,320754692000,0,1291132800000,0,39,150000.0,35000.0
广东省 佛山,500000.00,5,20.00,100000.00,1,佛山**不锈钢有限公司,丰田,30,5,0.00,1,149941968000,0,1259596800000,0,24,200000.0,10000.0
广东省 惠州,255000.00,4,20.00,65000.00,1,惠州**茶庄,丰田,30,3,55916.67,1,13170863000,0,1322668800000,0,38,70000.0,35000.0
未填,210000.00,9,20.00,20000.00,1,佛山**汽修公司,本田,30,8,20333.33,1,265631683000,0,1291132800000,0,28,50000.0,7000.0
广东省 东莞市,500000.00,2,20.00,250000.00,1,东莞**实业有限公司,梅赛德斯-奔驰,30,2,0.00,1,34093795000,0,1354291200000,0,40,550000.0,100000.0
广东省 中山市,630960.00,6,20.00,108000.00,-9,中山**灯饰玻璃厂,东风日产,30,5,88938.00,1,257697060000,0,1291132800000,0,38,150000.0,50000.0
广东省 佛山,320000.00,4,20.00,80000.00,1,佛山**贸易有限公司,思威,30,3,81333.33,1,39450756000,0,1354291200000,0,36,150000.0,30000.0
广东省 广州,120000.00,2,20.00,60000.00,-9,广州市**制衣厂,丰田,30,2,0.00,1,110471655000,0,1354291200000,0,32,140000.0,50000.0
广东省 广州,130000.00,5,20.00,30000.00,1,广州**运输有限公司,丰田,30,4,20333.33,1,349886090000,0,1228060800000,0,44,40000.0,29000.0
广东省 东莞市,120000.00,1,20.00,120000.00,1,东莞**皮具服饰有限公司,雷克萨斯,30,1,0.00,1,131639564000,0,1385827200000,0,44,370000.0,220000.0
广东省 东莞市,270000.00,5,20.00,50000.00,-9,东莞**货运代理有限公司,轩逸,30,4,40666.67,1,218478595000,0,1259596800000,0,46,70000.0,26000.0
广东省 惠州,272000.00,4,20.00,80000.00,1,惠州**信息科技有限公司,东风日产,30,3,52866.67,1,131725761000,0,1291132800000,0,41,55000.0,22000.0
广东省 广州,720000.00,6,20.00,80000.00,1,广州**贸易有限公司,奥迪,30,5,81333.33,1,226420230000,0,1228060800000,0,49,170000.0,50000.0
广东省 惠州,275000.00,5,20.00,70000.00,1,惠州**镇政府,丰田,30,4,25416.67,1,478881102000,0,1164902400000,0,40,55000.0,10000.0
广东省 东莞市,249000.00,4,20.00,49000.00,-9,东莞**印刷包装机械有限公司,别克,30,3,62100.00,1,34360160000,0,1354291200000,0,42,60000.0,90000.0
湖北省 武汉,120000.00,4,20.00,30000.00,1,武汉市**绗棉厂,长城,30,4,0.00,1,55521172000,0,1354291200000,0,32,38000.0,100000.0
广东省 东莞市,105000.00,4,20.00,27000.00,1,东莞**制衣厂,丰田,30,3,21350.00,1,81793836000,0,1291132800000,0,40,45000.0,5000.0
广东省 佛山,1080000.00,3,20.00,380000.00,1,佛山**机械有限公司,宝马,60,2,203333.33,1,39781751000,0,1291132800000,0,59,380000.0,50000.0
广东省 佛山,280000.00,8,18.00,35000.00,1,**国际航空快件有限公司佛山分公司,丰田,15,8,0.00,1,315938060000,0,1385827200000,0,34,65000.0,4500.0
广东省 佛山,806000.00,10,20.00,88000.00,1,佛山**服饰有限公司,新甲壳虫,30,9,0.00,1,297527612000,0,1259596800000,0,43,90000.0,20000.0
广东省 佛山,770000.00,7,20.00,110000.00,1,佛山**文化传播有限公司,宝马,30,6,111833.33,1,431692258000,0,1164902400000,0,36,150000.0,25000.0
广东省 中山市,820000.00,4,18.00,200000.00,1,中山**物资购销部,雷克萨斯,10,4,0.00,1,573561260000,0,1322668800000,0,36,210000.0,60000.0
广东省 惠州,127000.00,5,20.00,25000.00,1,惠州**出租屋,福克斯,30,4,22366.67,1,-9,0,1354291200000,0,46,70000.0,10000.0
广东省 广州,760000.00,10,20.00,60000.00,1,广州市**塑料厂,丰田,30,9,61000.00,1,208103719000,0,1291132800000,0,47,110000.0,40000.0
广东省 广州,260000.00,6,20.00,40000.00,-9,广州**学院食堂,雪佛兰,30,5,40666.67,1,13537771000,0,1259596800000,0,28,50000.0,30000.0
广东省 广州,600000.00,6,20.00,120000.00,1,广州**事业单位,本田奥德赛,30,5,0.00,1,523808930000,0,1228060800000,0,42,110000.0,20000.0
广东省 佛山,150000.00,6,20.00,20000.00,1,佛山市**学校,海马,30,5,15250.00,1,300126635000,0,1322668800000,0,54,55000.0,17000.0
广东省 广州,30000.00,1,18.00,30000.00,1,广州**贸易有限公司,丰田,10,1,0.00,1,39883448000,0,1322668800000,0,45,130000.0,30000.0
广东省 广州,360000.00,3,20.00,120000.00,1,广州**机械有限公司,奥德赛,30,3,0.00,1,171383404000,0,1322668800000,0,33,130000.0,110000.0
广东省 广州,3440000.00,7,20.00,420000.00,1,广州**招标代理公司,奔驰,30,6,427000.00,1,416053756000,0,1228060800000,0,44,460000.0,50000.0
广东省 东莞市,680000.00,5,20.00,170000.00,1,东莞**贸易有限公司,梅赛德斯-奔驰,30,4,0.00,1,292516173000,0,1354291200000,0,43,280000.0,500000.0
广东省 广州,1000000.00,10,20.00,100000.00,1,广州**保险代理有限公司,马自达,30,10,0.00,1,195229959000,0,1291132800000,0,38,80000.0,20000.0
广东省 惠州,1050000.00,4,20.00,240000.00,1,惠州**劳务有限公司,雷克萨斯,30,3,213500.00,1,161015463000,0,1385827200000,0,41,370000.0,100000.0
广东省 惠州,130000.00,3,20.00,40000.00,1,惠州**茶庄,广菲亚特,30,2,40666.67,1,195409929000,0,1354291200000,0,30,80000.0,80000.0
广东省 广州,360000.00,8,20.00,45000.00,-9,广州**金属工艺品有限公司,马自达,30,7,45750.00,1,153505878000,0,1291132800000,0,41,70000.0,40000.0
广东省 东莞市,84000.00,3,20.00,27000.00,-9,东莞**五金制品有限公司,丰田,30,2,27450.00,1,58811756000,0,1354291200000,0,36,50000.0,6000.0
广东省 广州,1050000.00,7,20.00,150000.00,1,广州**电子有限公司,本田,30,6,152500.00,1,342894623000,0,1322668800000,0,41,150000.0,50000.0
广东省 广州,180000.00,4,18.00,45000.00,-9,广州**药业股份有限公司,本田,15,3,45337.50,1,124641512000,0,1385827200000,0,29,100000.0,20000.0
广东省 佛山,235000.00,4,20.00,60000.00,1,佛山**商务信息有限公司,轩逸,30,3,55916.67,1,71944351000,0,1291132800000,0,27,60000.0,40000.0
广东省 广州,240000.00,4,20.00,60000.00,1,广州**洗涤用品公司,丰田,30,3,61000.00,1,479579504000,0,1291132800000,0,38,65000.0,20000.0
广东省 广州,3500000.00,7,20.00,500000.00,1,广州**服饰有限公司,雷克萨斯,30,6,508333.33,1,166717821000,0,1291132800000,0,38,430000.0,200000.0
广东省 深圳,1900000.00,10,20.00,170000.00,1,深圳**配件公司,大众,30,9,172833.33,1,150993258000,0,1259596800000,0,33,190000.0,50000.0
广东省 东莞市,1200000.00,4,20.00,300000.00,1,东莞**汽车有限公司,梅赛德斯-奔驰,30,3,305000.00,1,253636360000,0,1259596800000,0,44,280000.0,100000.0
广东省 佛山,1350000.00,9,20.00,150000.00,1,佛山市**服装店,丰田,30,8,152500.00,1,153671777000,0,1385827200000,0,22,180000.0,8000.0
广东省 广州,600000.00,5,20.00,150000.00,1,广州**房地产开发有限公司,别克,30,3,152500.00,1,158942301000,0,1291132800000,0,33,110000.0,50000.0
广东省 东莞市,280000.00,2,20.00,140000.00,1,东莞**酒业有限公司,神行者,30,2,0.00,1,111508787000,0,1354291200000,0,33,310000.0,300000.0
广东省 佛山,1545000.00,11,20.00,110000.00,1,佛山**房产投资公司,奥迪,30,10,96583.33,1,56457166000,0,1259596800000,0,52,240000.0,12000.0
广东省 佛山,960000.00,8,20.00,120000.00,1,佛山**金属回收公司,宝马,30,7,122000.00,1,148559452000,0,1322668800000,0,33,200000.0,30000.0
广东省 佛山,800000.00,8,20.00,90000.00,1,佛山**家具有限公司,福特,30,7,91500.00,1,109074902000,0,1385827200000,0,27,130000.0,18000.0
广东省 广州,1480000.00,12,20.00,110000.00,1,广州**服装公司,克莱斯勒,30,11,111833.33,1,172161042000,0,1228060800000,0,43,110000.0,130000.0
广东省 佛山,700000.00,7,20.00,90000.00,1,佛山市**咖啡店,丰田,30,7,0.00,1,151165983000,0,1385827200000,0,24,180000.0,6500.0
广东省 佛山,376000.00,8,20.00,38000.00,1,佛山**铝业有限公司,北京现代,30,7,38633.33,1,69518419000,0,1354291200000,0,24,100000.0,25000.0
广东省 佛山,220000.00,3,20.00,70000.00,1,佛山**印刷公司,梅赛德斯-奔驰,30,2,71166.67,1,206289289000,0,1354291200000,0,55,280000.0,33000.0
广东省 佛山,480000.00,8,20.00,60000.00,1,佛山**服饰有限公司,别克,30,7,61000.00,1,269454700000,0,1196438400000,0,48,60000.0,30000.0
广东省 佛山,295000.00,9,20.00,30000.00,1,佛山**纺织品有限公司,本田,30,8,30500.00,1,156436895000,0,1228060800000,0,35,45000.0,20000.0
广东省 佛山,275000.00,5,20.00,55000.00,-9,佛山**家具有限公司,丰田,30,4,55916.67,1,80066057000,0,1196438400000,0,41,70000.0,50000.0
广东省 佛山,660000.00,5,20.00,140000.00,1,佛山**海鲜店,傲虎,30,4,101666.67,1,474719431000,0,1291132800000,0,35,160000.0,60000.0
广东省 广州,160000.00,4,20.00,40000.00,1,广州**铁道公司,雪佛兰,30,3,40666.67,1,558808560000,0,1291132800000,0,39,45000.0,14000.0
湖南省 长沙,550000.00,1,20.00,550000.00,1,长沙**医疗器械公司,保时捷凯宴,30,1,0.00,1,353773806000,0,1354291200000,0,45,560000.0,40000.0
广东省 佛山,320000.00,4,20.00,80000.00,1,佛山**电器有限公司,奥德赛,30,3,81333.33,1,416845936000,0,1164902400000,0,49,70000.0,50000.0
广东省 广州,105000.00,3,20.00,35000.00,-9,广州**汽车销售公司,丰田,30,2,35583.33,1,9736504000,0,1354291200000,0,33,55000.0,10000.0
广东省 佛山,240000.00,10,20.00,16000.00,1,佛山**棋牌室,起亚,30,9,16266.67,1,128190922000,0,1322668800000,0,25,50000.0,8000.0
广东省 广州,62000.00,2,18.00,30000.00,1,广州**道具厂,-9,15,1,32240.00,1,164903811000,0,-9,0,45,-9,-9
广东省 肇庆,1080000.00,6,20.00,180000.00,1,高要市**五金厂,宝马,30,5,183000.00,1,170159428000,0,1228060800000,0,38,170000.0,100000.0
湖北省 武汉,54000.00,2,20.00,27000.00,1,武汉**服装店,长安,30,1,27450.00,1,20442997000,0,1354291200000,0,28,32000.0,50000.0
广东省 广州,360000.00,8,20.00,45000.00,1,广州**装饰设计公司,雪佛兰,30,7,45750.00,1,472667388000,0,1259596800000,0,37,45000.0,30000.0
广东省 广州,96000.00,3,20.00,32000.00,-9,广州**设计公司,丰田,30,2,32533.33,1,67797067000,0,1133366400000,0,30,58000.0,25000.0
广东省 惠州,175000.00,4,20.00,40000.00,1,惠州**劳务派遣有限公司,蒙迪欧,30,3,40666.67,1,67877637000,0,1196438400000,0,32,70000.0,30000.0
广东省 中山市,400000.00,5,20.00,100000.00,1,中山**电子有限公司,思威,30,3,101666.67,1,83932297000,0,1291132800000,0,45,145000.0,100000.0
广东省 广州,700000.00,8,20.00,110000.00,1,广州**信息科技有限公司,丰田,30,5,111833.33,1,123503425000,0,1291132800000,0,27,140000.0,50000.0
广东省 佛山,254000.00,2,20.00,127000.00,1,佛山**品牌设计策划有限公司,宝马,30,2,0.00,1,231258685000,0,1385827200000,0,33,350000.0,100000.0
广东省 东莞市,270000.00,3,20.00,90000.00,1,东莞**毛织厂,丰田,30,2,91500.00,1,70727552000,0,1354291200000,0,16,150000.0,70000.0
广东省 佛山,290000.00,4,20.00,70000.00,1,佛山**金属板式加工厂,丰田,30,3,61000.00,1,328458844000,0,1259596800000,0,28,90000.0,10000.0
广东省 佛山,570000.00,9,20.00,55000.00,-9,佛山**贸易有限公司,本田,30,8,55916.67,1,97166124000,0,1385827200000,0,29,90000.0,10000.0
广东省 广州,420000.00,9,20.00,45000.00,-9,**汽车玻璃公司,长安福特,30,8,45750.00,1,175963003000,0,1196438400000,0,38,70000.0,15000.0
广东省 惠州,150000.00,4,20.00,35000.00,1,惠州**美容美发院,启辰,30,3,35583.33,1,341678272000,0,1354291200000,0,32,45000.0,23000.0
广东省 佛山,470000.00,5,20.00,90000.00,1,佛山**贸易有限公司,骐达,30,4,91500.00,1,63038042000,0,1291132800000,0,44,60000.0,200000.0
未填,210000.00,9,20.00,20000.00,1,佛山**汽修公司,本田,30,8,20333.33,1,268245362000,0,1291132800000,0,28,50000.0,7000.0
广东省 中山市,377000.00,3,20.00,130000.00,1,中山**电动车有限公司,雅阁,30,2,118950.00,1,129033058000,0,1291132800000,0,45,118000.0,108000.0
广东省 东莞市,270000.00,5,20.00,50000.00,-9,东莞**货运代理有限公司,轩逸,30,4,40666.67,1,221070721000,0,1259596800000,0,46,70000.0,26000.0
广东省 东莞市,80000.00,2,20.00,40000.00,1,东莞**建设集团,丰田,30,1,40666.67,1,39560575000,0,1291132800000,0,26,130000.0,15000.0
广东省 深圳,1096000.00,8,20.00,140000.00,1,深圳**视听设备公司,大众速腾,30,7,117933.33,1,226578656000,0,1322668800000,0,40,110000.0,30000.0
广东省 佛山,380000.00,3,20.00,130000.00,1,佛山**焊接科技有限公司,思威,30,2,122000.00,1,34770764000,0,1385827200000,0,33,140000.0,15000.0
广东省 广州,720000.00,7,20.00,80000.00,1,广州市**银行,丰田,30,6,81333.33,1,213532416000,0,1259596800000,0,39,100000.0,27000.0
广东省 广州,720000.00,6,20.00,80000.00,1,广州**贸易有限公司,奥迪,30,5,81333.33,1,229257309000,0,1228060800000,0,49,170000.0,50000.0
广东省 佛山,770000.00,7,20.00,110000.00,1,佛山**文化传播有限公司,宝马,30,6,111833.33,1,434471395000,0,1164902400000,0,36,150000.0,25000.0
广东省 佛山,806000.00,10,20.00,88000.00,1,佛山**服饰有限公司,新甲壳虫,30,9,0.00,1,300292302000,0,1259596800000,0,43,90000.0,20000.0
广东省 佛山,210000.00,3,20.00,70000.00,-9,佛山**科技有限公司,北京现代,30,2,61000.00,1,16295607000,0,1417363200000,0,31,115000.0,60000.0
广东省 惠州,127000.00,5,20.00,25000.00,1,惠州**出租屋,福克斯,30,4,22366.67,1,-9,0,1354291200000,0,46,70000.0,10000.0
